n59989,clocal,circuit8,gap1,graph8
Time,
a,b,valid,frequency
251,239,True,4
239,251,True,1
237,253,False,2
253,229,False,2
239,255,False,2
255,235,False,1
255,167,False,1
191,239,False,4
249,243,False,3
255,169,False,1
235,251,False,4
243,247,False,2
239,243,False,3
227,191,False,1
211,207,False,2
195,223,False,1
253,231,False,1
251,247,False,1
223,253,False,3
251,235,False,5
253,245,False,3
207,255,False,3
233,255,False,2
245,253,False,1
239,247,False,5
251,245,False,4
217,253,False,3
205,255,False,1
223,235,False,2
235,223,False,5
253,185,False,1
247,219,False,1
223,237,False,2
251,143,False,3
253,173,False,1
241,253,False,1
215,243,False,3
107,255,False,3
223,187,False,1
237,249,False,1
191,233,False,1
243,245,False,2
243,171,False,3
253,201,False,1
203,223,False,1
217,221,False,1
187,227,False,2
253,209,False,1
173,253,False,3
243,151,False,1
247,241,False,1
191,227,False,1
199,223,False,1
201,237,False,2
169,237,False,1
221,225,False,1
241,165,False,1
255,255,False,2
251,255,False,3
255,215,False,2
247,255,False,2
247,251,False,2
251,253,False,2
255,219,False,2
249,253,False,3
247,247,False,1
223,251,False,4
239,253,False,1
247,183,False,2
237,251,False,4
185,255,False,4
189,187,False,1
235,239,False,7
229,255,False,2
239,249,False,1
221,207,False,1
237,237,False,3
207,235,False,3
251,215,False,1
191,235,False,1
221,249,False,1
233,253,False,2
203,255,False,5
247,205,False,2
191,215,False,1
175,255,False,4
237,183,False,1
231,243,False,2
237,221,False,2
199,239,False,4
217,191,False,1
237,189,False,3
233,237,False,1
233,223,False,1
255,153,False,3
227,255,False,2
247,243,False,1
251,213,False,2
235,249,False,2
247,211,False,1
243,183,False,2
191,237,False,1
229,221,False,2
191,217,False,2
243,207,False,1
231,227,False,1
219,245,False,3
199,255,False,4
183,239,False,2
175,251,False,4
187,239,False,2
233,249,False,2
243,249,False,1
187,231,False,2
215,227,False,2
235,227,False,1
177,255,False,4
171,255,False,2
231,189,False,1
201,255,False,3
211,243,False,3
203,207,False,1
185,237,False,1
173,249,False,1
233,241,False,2
171,243,False,3
209,237,False,1
183,235,False,2
189,227,False,1
163,239,False,1
199,251,False,2
199,245,False,3
237,167,False,3
143,235,False,1
163,253,False,1
215,241,False,3
213,201,False,1
225,245,False,2
177,253,False,3
229,155,False,1
201,221,False,2
179,244,False,1
219,167,False,2
231,145,False,1
211,237,False,1
251,133,False,2
215,201,False,1
193,215,False,1
253,255,False,1
255,247,False,3
255,253,False,1
253,223,False,2
127,251,False,1
223,219,False,1
251,223,False,2
245,239,False,2
231,255,False,5
237,247,False,1
189,255,False,3
247,239,False,1
239,223,False,3
215,255,False,4
245,207,False,3
191,247,False,2
255,155,False,3
239,245,False,1
234,255,False,2
217,251,False,3
239,215,False,4
255,181,False,1
235,255,False,1
253,238,False,1
231,253,False,3
255,179,False,1
247,159,False,3
235,253,False,2
245,221,False,2
253,227,False,1
239,219,False,1
109,255,False,2
251,159,False,1
219,243,False,1
123,223,False,1
235,191,False,2
187,253,False,2
255,229,False,3
111,255,False,1
231,251,False,2
223,246,False,1
231,191,False,1
235,243,False,1
157,239,False,1
255,203,False,3
187,191,False,2
251,243,False,2
219,223,False,3
215,237,False,4
231,183,False,4
155,255,False,2
251,183,False,2
219,237,False,1
207,253,False,3
251,231,False,1
215,183,False,1
173,239,False,5
251,157,False,1
219,189,False,3
253,167,False,2
183,223,False,1
187,215,False,3
229,253,False,1
231,223,False,3
191,207,False,1
231,247,False,5
245,249,False,2
173,255,False,1
233,191,False,1
235,235,False,1
237,215,False,1
227,251,False,1
243,187,False,2
219,215,False,2
237,179,False,1
223,233,False,3
165,255,False,4
251,242,False,1
207,247,False,1
247,229,False,2
207,251,False,3
213,249,False,2
239,241,False,1
211,255,False,2
203,247,False,1
249,171,False,1
245,175,False,3
227,239,False,1
249,229,False,1
243,211,False,1
159,203,False,1
227,237,False,1
243,243,False,3
223,241,False,1
231,245,False,2
185,253,False,2
255,177,False,1
233,236,False,1
245,241,False,1
217,219,False,1
251,167,False,2
183,227,False,4
251,169,False,1
237,157,False,1
215,231,False,2
189,237,False,1
207,187,False,1
215,215,False,1
235,189,False,1
247,177,False,1
179,215,False,1
171,237,False,1
227,231,False,1
221,233,False,1
99,255,False,1
207,233,False,1
205,243,False,1
103,245,False,1
171,231,False,1
203,239,False,2
187,236,False,1
221,121,False,1
225,237,False,1
