Time,249973
a,b,valid,Percentage_of_results
15,21,False,2.6
3,9,False,0.2
17,19,False,0.3
9,31,False,0.7
11,27,False,0.4
27,17,False,0.3
15,5,False,2.0
1,27,False,1.4
5,31,False,3.0
9,27,False,1.0
19,15,False,0.1
13,23,True,0.6
31,9,False,0.7
11,21,False,0.5
25,27,False,0.1
23,13,True,1.4
15,17,False,1.2
15,29,False,1.9
1,29,False,0.7
7,31,False,0.9
1,11,False,0.4
25,3,False,0.1
19,13,False,0.2
25,15,False,0.1
27,7,False,0.1
27,5,False,0.6
7,29,False,0.8
3,31,False,0.6
15,25,False,1.7
5,27,False,1.6
11,17,False,0.4
11,9,False,0.7
13,31,False,1.3
10,25,False,0.2
13,21,False,0.7
27,1,False,0.3
13,15,False,1.0
19,31,False,0.8
9,17,False,0.2
15,9,False,1.3
1,3,False,0.4
5,19,False,0.2
7,25,False,0.4
10,21,False,0.1
3,17,False,0.5
31,15,False,0.3
31,13,False,2.7
13,25,False,0.6
15,27,False,0.3
5,15,False,0.6
9,15,False,0.2
11,13,False,0.6
27,9,False,0.5
23,5,False,0.3
17,23,False,0.6
15,13,False,2.6
9,19,False,0.3
15,31,False,0.3
11,7,False,0.1
13,5,False,0.2
14,11,False,0.2
7,15,False,0.4
13,27,False,1.0
9,29,False,0.4
6,31,False,0.6
21,31,False,0.7
27,13,False,0.8
14,25,False,0.3
23,21,False,0.3
11,1,False,0.3
0,9,False,0.1
9,1,False,0.1
1,1,False,0.1
0,23,False,0.3
7,13,False,0.3
29,15,False,0.4
11,15,False,0.1
3,25,False,0.4
11,29,False,1.1
5,25,False,0.4
5,9,False,0.1
17,31,False,0.6
31,5,False,1.5
5,11,False,0.3
9,11,False,0.1
20,15,False,0.1
9,7,False,0.3
14,15,False,0.3
14,29,False,0.2
10,15,False,0.2
26,5,False,0.1
11,23,False,0.4
24,7,False,0.1
23,29,False,0.6
29,7,False,0.1
5,23,False,0.3
18,29,False,0.2
31,21,False,0.8
27,29,False,0.3
29,5,False,0.3
17,17,False,0.1
3,7,False,0.1
13,29,False,1.5
3,23,False,0.2
3,22,False,0.2
1,23,False,0.6
14,9,False,0.2
7,27,False,0.2
1,19,False,0.3
17,27,False,0.2
1,15,False,0.4
19,9,False,0.2
15,15,False,0.7
25,21,False,0.1
1,31,False,2.3
5,29,False,0.7
23,15,False,0.4
29,21,False,0.5
7,17,False,0.1
7,11,False,0.2
26,7,False,0.1
19,21,False,0.5
19,30,False,0.1
10,23,False,0.1
12,23,False,0.1
11,25,False,0.8
27,25,False,0.2
9,23,False,0.3
17,29,False,0.4
13,13,False,0.3
7,23,False,0.4
3,29,False,0.5
15,19,False,0.1
27,21,False,0.4
27,23,False,0.2
8,19,False,0.1
9,25,False,0.3
19,29,False,0.2
0,25,False,0.3
3,3,False,0.1
26,1,False,0.1
29,4,False,0.2
19,23,False,0.1
8,27,False,0.3
3,27,False,0.1
15,1,False,0.3
6,23,False,0.1
11,11,False,0.1
4,31,False,1.0
2,7,False,0.1
8,25,False,0.1
3,15,False,0.1
21,19,False,0.1
12,27,False,0.6
21,15,False,0.1
18,21,False,0.2
15,23,False,0.2
4,11,False,0.1
23,11,False,0.1
13,11,False,0.2
12,29,False,0.2
13,19,False,0.2
7,16,False,0.1
20,31,False,0.2
21,27,False,0.2
11,31,False,0.1
13,30,False,0.2
10,19,False,0.1
15,11,False,0.3
11,3,False,0.2
31,17,False,0.3
29,13,False,0.3
5,26,False,0.1
27,4,False,0.1
1,25,False,0.5
16,27,False,0.3
11,5,False,0.4
16,31,False,0.3
4,27,False,0.5
15,12,False,0.5
19,25,False,0.1
6,27,False,0.2
6,25,False,0.2
31,20,False,0.2
10,31,False,0.2
23,7,False,0.2
12,9,False,0.1
29,17,False,0.2
23,25,False,0.2
13,24,False,0.1
17,25,False,0.2
3,21,False,0.1
7,21,False,0.1
26,13,False,0.1
4,19,False,0.1
28,15,False,0.1
31,12,False,1.0
8,31,False,0.1
18,15,False,0.2
14,13,False,0.4
23,17,False,0.1
23,23,False,0.2
19,22,False,0.1
0,29,False,0.2
9,16,False,0.1
17,21,False,0.2
29,19,False,0.1
0,7,False,0.1
16,15,False,0.2
1,17,False,0.1
17,11,False,0.1
25,19,False,0.1
4,29,False,0.1
21,29,False,0.1
31,4,False,0.1
11,14,False,0.1
15,7,False,0.1
27,15,False,0.2
12,31,False,0.5
15,8,False,0.3
15,20,False,0.1
17,15,False,0.2
30,15,False,0.2
6,15,False,0.1
22,29,False,0.1
14,27,False,0.2
25,29,False,0.1
9,5,False,0.1
11,24,False,0.2
13,17,False,0.1
4,23,False,0.1
23,30,False,0.1
14,1,False,0.3
17,13,False,0.1
12,7,False,0.1
16,29,False,0.1
10,3,False,0.1
15,3,False,0.1
0,27,False,0.3
22,25,False,0.1
29,29,False,0.1
14,31,False,0.1
12,19,False,0.1
21,13,False,0.1
15,16,False,0.1
10,13,False,0.1
11,22,False,0.1
1,21,False,0.1
23,31,False,0.1
13,7,False,0.3
31,7,False,0.1
25,0,False,0.1
31,1,False,0.2
3,19,False,0.1
26,15,False,0.1
29,27,False,0.2
21,23,False,0.2
25,5,False,0.1
0,11,False,0.2
15,0,False,0.1
13,3,False,0.1
6,3,False,0.1
7,28,False,0.1
