Time,149112
a,b,valid,Percentage_of_results
5,15,False,0.8
27,17,False,0.6
11,17,False,0.4
11,1,False,0.4
19,15,False,0.7
9,15,False,0.5
9,11,False,0.4
11,23,False,2.4
21,15,False,0.3
1,19,False,0.1
5,23,False,0.9
3,9,False,0.3
5,7,False,0.3
5,11,False,0.7
19,19,False,0.3
27,15,False,0.3
11,21,False,1.0
27,13,False,0.3
7,21,False,0.6
10,25,False,0.2
27,9,False,0.2
3,19,False,1.1
15,11,False,1.2
3,29,False,0.4
15,19,False,2.2
27,1,False,0.5
7,9,False,0.3
9,3,False,0.3
9,31,False,0.5
9,19,False,0.4
3,27,False,1.6
5,31,False,1.2
3,23,False,1.4
11,5,False,0.2
7,11,False,1.0
15,23,False,1.1
13,23,True,0.6
13,15,False,0.4
14,19,False,0.1
13,7,False,0.4
11,25,False,0.6
5,27,False,1.1
15,27,False,0.8
19,5,False,0.6
5,19,False,0.5
11,7,False,1.3
17,15,False,0.5
23,3,False,0.8
9,14,False,0.2
25,19,False,0.4
1,15,False,0.4
1,11,False,0.4
19,17,False,0.4
18,31,False,0.1
7,19,False,1.7
13,29,False,0.1
19,7,False,0.7
7,27,False,1.5
15,7,False,0.3
10,27,False,0.2
3,13,False,0.5
23,17,False,0.4
17,7,False,0.2
3,31,False,0.7
6,31,False,0.5
13,19,False,0.6
7,23,False,0.8
23,19,False,0.5
11,19,False,2.0
27,19,False,0.3
11,16,False,0.3
6,19,False,0.4
21,11,False,0.2
13,21,False,0.2
15,17,False,0.7
1,7,False,0.4
15,3,False,0.4
15,1,False,0.3
19,3,False,0.6
3,7,False,0.6
3,3,False,0.7
9,23,False,0.4
3,11,False,0.6
19,1,False,0.4
23,5,False,0.4
7,31,False,0.2
3,25,False,0.3
2,25,False,0.1
15,9,False,0.4
1,30,False,0.1
18,21,False,0.2
13,3,False,0.2
31,11,False,0.2
21,5,False,0.2
10,7,False,0.2
17,3,False,0.2
1,3,False,0.3
29,17,False,0.1
25,3,False,0.4
27,11,False,0.1
3,17,False,0.2
10,31,False,0.7
17,23,False,0.3
3,22,False,0.1
9,29,False,0.1
11,27,False,1.1
19,25,False,0.2
10,23,False,0.7
11,31,False,1.1
27,7,False,0.7
13,31,False,0.6
9,13,False,0.1
22,23,False,0.1
29,15,False,0.2
24,13,False,0.1
13,10,False,0.2
31,9,False,0.4
11,29,False,0.2
11,9,False,0.2
9,27,False,0.3
3,15,False,0.5
24,3,False,0.1
7,2,False,0.1
31,19,False,0.3
1,31,False,0.7
15,26,False,0.3
22,13,False,0.3
11,3,False,0.7
5,3,False,0.1
7,7,False,0.5
7,3,False,0.4
11,11,False,0.6
10,19,False,0.1
2,13,False,0.1
10,3,False,0.2
19,27,False,0.3
17,5,False,0.2
19,13,False,0.2
27,18,False,0.1
11,10,False,0.3
13,26,False,0.1
17,21,False,0.4
10,29,False,0.3
22,25,False,0.2
19,31,False,0.2
13,11,False,0.5
15,18,False,0.6
9,5,False,0.1
18,15,False,0.1
25,23,False,0.2
30,9,False,0.2
23,11,False,0.1
23,13,True,0.1
31,18,False,0.1
21,7,False,0.1
15,30,False,0.1
6,27,False,0.2
21,25,False,0.1
13,27,False,0.1
17,1,False,0.1
31,3,False,0.3
9,0,False,0.2
11,6,False,0.2
21,17,False,0.2
17,11,False,0.1
6,15,False,0.2
15,21,False,0.5
11,15,False,0.1
15,15,False,0.6
7,14,False,0.1
23,9,False,0.3
17,31,False,0.2
13,13,False,0.1
18,9,False,0.2
14,11,False,0.4
21,3,False,0.1
11,2,False,0.2
19,23,False,0.4
29,18,False,0.1
10,21,False,0.3
7,16,False,0.1
27,26,False,0.1
13,30,False,0.1
14,5,False,0.1
27,5,False,0.2
3,5,False,0.5
23,15,False,0.1
27,10,False,0.2
13,18,False,0.1
11,20,False,0.2
1,24,False,0.1
2,7,False,0.2
3,21,False,0.2
9,25,False,0.3
23,1,False,0.2
15,10,False,0.2
15,25,False,0.3
2,29,False,0.1
26,9,False,0.2
1,27,False,0.3
17,12,False,0.1
18,11,False,0.1
31,17,False,0.4
15,31,False,0.3
2,15,False,0.3
19,29,False,0.1
4,31,False,0.1
7,25,False,0.3
19,11,False,0.3
29,11,False,0.1
9,7,False,0.1
7,17,False,0.3
23,21,False,0.2
30,15,False,0.1
7,5,False,0.2
23,25,False,0.1
19,21,False,0.5
15,2,False,0.3
19,16,False,0.1
6,23,False,0.2
6,29,False,0.3
18,13,False,0.1
26,19,False,0.1
11,14,False,0.1
31,25,False,0.1
12,29,False,0.1
30,25,False,0.1
3,1,False,0.1
23,10,False,0.1
7,15,False,0.3
6,5,False,0.1
6,25,False,0.1
25,15,False,0.5
0,23,False,0.1
1,23,False,0.1
6,3,False,0.1
9,30,False,0.1
17,30,False,0.1
2,23,False,0.2
4,11,False,0.1
0,15,False,0.1
2,31,False,0.8
14,7,False,0.1
24,15,False,0.1
15,29,False,0.1
10,11,False,0.2
15,16,False,0.1
14,27,False,0.1
22,9,False,0.1
14,15,False,0.2
19,9,False,0.1
31,6,False,0.1
31,7,False,0.1
1,29,False,0.2
2,21,False,0.1
14,29,False,0.2
27,23,False,0.1
17,18,False,0.1
2,27,False,0.4
12,23,False,0.1
29,4,False,0.1
31,0,False,0.1
29,19,False,0.2
18,3,False,0.1
26,3,False,0.1
7,10,False,0.1
27,3,False,0.3
17,13,False,0.1
14,25,False,0.1
13,22,False,0.1
29,3,False,0.1
10,15,False,0.4
23,29,False,0.1
21,27,False,0.1
6,11,False,0.1
14,23,False,0.1
11,30,False,0.1
4,25,False,0.1
11,13,False,0.1
25,27,False,0.1
9,1,False,0.1
15,5,False,0.1
19,14,False,0.1
23,27,False,0.1
7,29,False,0.1
3,14,False,0.1
15,22,False,0.1
13,5,False,0.1
7,1,False,0.1
23,7,False,0.2
15,6,False,0.2
21,23,False,0.3
22,15,False,0.2
23,18,False,0.1
30,17,False,0.1
4,13,False,0.1
30,27,False,0.1
15,8,False,0.2
25,21,False,0.1
14,3,False,0.2
5,6,False,0.1
11,18,False,0.1
30,13,False,0.1
13,25,False,0.1
26,11,False,0.1
31,21,False,0.1
28,9,False,0.1
3,4,False,0.1
26,17,False,0.1
29,13,False,0.1
23,23,False,0.1
6,21,False,0.1
13,9,False,0.1
4,27,False,0.1
12,31,False,0.1
30,19,False,0.1
23,2,False,0.1
14,31,False,0.1
31,2,False,0.1
22,5,False,0.1
31,1,False,0.1
25,7,False,0.1
5,12,False,0.1
26,5,False,0.1
1,25,False,0.1
