Time,250062
a,b,valid,Percentage_of_results
1,55,False,1.7
5,53,False,0.5
15,55,False,1.5
42,21,False,0.1
5,49,False,0.2
13,21,False,0.2
7,21,False,0.7
3,21,False,0.2
13,23,True,0.5
47,17,False,0.9
7,53,False,2.1
15,5,False,0.3
47,21,False,1.5
1,63,False,1.8
31,53,False,0.4
0,55,False,1.9
3,63,False,0.3
15,17,False,0.3
3,36,False,0.1
7,55,False,1.3
14,55,False,0.4
11,21,False,1.6
5,63,False,1.5
0,63,False,2.1
3,55,False,0.6
7,49,False,0.4
15,53,False,1.6
39,17,False,0.6
43,21,False,0.8
39,9,False,0.1
14,21,False,0.1
43,17,False,0.2
25,55,False,0.2
35,52,False,0.1
59,5,False,0.1
15,21,False,1.7
14,53,False,0.2
9,19,False,0.1
15,47,False,0.1
11,53,False,0.3
23,37,False,0.2
5,55,False,1.0
34,31,False,0.3
45,17,False,0.2
33,27,False,0.1
31,7,False,0.1
43,49,False,0.1
11,17,False,0.2
15,61,False,0.3
31,29,False,0.2
7,51,False,0.4
15,49,False,0.3
35,21,False,0.2
15,51,False,0.2
7,39,False,0.1
27,37,False,0.1
9,55,False,1.3
29,31,False,0.1
7,54,False,0.3
23,61,False,0.2
5,37,False,0.1
47,19,False,0.5
31,17,False,0.5
21,55,False,0.7
45,21,False,0.3
37,29,False,0.1
43,29,False,0.6
9,23,False,0.6
33,23,False,0.4
23,57,False,0.1
7,63,False,0.3
3,53,False,0.3
19,19,False,0.1
7,23,False,0.4
8,63,False,0.3
2,63,False,0.5
13,55,False,1.8
13,53,False,0.5
63,17,False,0.5
27,7,False,0.2
59,17,False,0.2
25,3,False,0.1
7,19,False,0.1
4,53,False,0.1
15,23,False,1.3
4,55,False,0.7
31,19,False,0.1
7,35,False,0.1
13,39,False,0.3
35,19,False,0.1
41,55,False,0.2
47,25,False,0.2
61,19,False,0.1
0,39,False,0.5
11,23,False,1.0
13,63,False,0.6
31,5,False,0.2
19,17,False,0.1
21,41,False,0.1
17,23,False,0.1
31,23,False,0.4
3,61,False,0.3
3,37,False,0.1
35,31,False,0.4
23,53,False,1.0
19,53,False,0.1
15,19,False,0.2
41,19,False,0.1
63,21,False,0.8
13,36,False,0.1
13,61,False,0.1
6,53,False,0.1
39,23,False,0.3
11,31,False,0.1
27,13,False,0.1
59,21,False,0.2
29,5,False,0.2
43,53,False,0.1
63,0,False,0.1
14,31,False,0.1
7,41,False,0.1
6,63,False,0.4
33,53,False,0.1
35,53,False,0.2
4,63,False,1.0
23,17,False,0.2
39,22,False,0.1
39,21,False,0.4
29,55,False,0.3
21,51,False,0.2
49,13,False,0.1
29,36,False,0.1
37,51,False,0.1
31,33,False,0.1
35,17,False,0.1
3,23,False,0.5
1,23,False,0.2
47,49,False,0.4
8,55,False,0.6
39,20,False,0.1
31,21,False,0.2
31,37,False,0.2
17,55,False,0.4
25,48,False,0.1
16,55,False,0.3
12,55,False,0.4
43,23,False,0.5
19,23,False,0.5
23,36,False,0.2
16,39,False,0.2
15,39,False,0.2
9,59,False,0.1
5,31,False,0.1
27,21,False,0.4
5,39,False,0.1
41,23,False,0.5
27,23,False,0.1
14,19,False,0.1
9,63,False,0.5
39,53,False,0.2
