Time,129012
a,b,valid,Percentage_of_results
19,9,False,0.6
27,11,False,0.1
9,31,False,0.6
23,13,True,1.9
31,9,False,1.2
27,13,False,2.9
27,9,False,1.2
23,17,False,0.8
9,19,False,0.1
15,21,False,1.7
7,29,False,3.4
19,13,False,2.0
21,15,False,0.1
13,13,False,0.6
23,7,False,0.4
11,25,False,1.0
11,21,False,2.0
7,17,False,2.3
13,11,False,0.2
17,7,False,0.2
17,15,False,0.1
25,9,False,0.3
7,25,False,1.0
19,11,False,0.3
7,5,False,0.8
15,13,False,1.4
15,25,False,0.4
23,21,False,2.3
31,13,False,2.4
25,15,False,0.3
13,15,False,0.3
7,21,False,3.7
7,19,False,0.2
15,11,False,0.2
3,29,False,1.6
23,9,False,2.0
11,23,False,0.3
19,21,False,1.5
5,31,False,0.3
11,31,False,0.4
11,9,False,0.4
3,21,False,2.9
7,9,False,0.2
15,5,False,0.4
11,17,False,0.4
1,25,False,0.1
3,5,False,0.9
9,17,False,0.1
7,1,False,0.2
23,1,False,0.4
7,31,False,0.5
21,13,False,0.4
6,31,False,0.4
11,13,False,2.2
9,29,False,0.4
9,23,False,0.1
15,9,False,0.7
19,29,False,1.4
13,21,False,0.3
13,7,False,0.1
7,13,False,0.9
25,13,False,0.4
17,13,False,0.2
31,5,False,0.7
23,5,False,1.0
10,19,False,0.1
11,29,False,1.2
17,21,False,0.5
3,25,False,0.4
10,15,False,0.1
19,17,False,0.4
17,17,False,0.1
27,1,False,0.4
13,31,False,0.2
27,21,False,0.4
15,29,False,0.4
26,15,False,0.1
29,13,False,0.4
29,15,False,0.1
5,23,False,0.4
7,23,False,0.5
11,15,False,0.4
23,25,False,0.8
15,17,False,0.4
3,13,False,1.0
19,27,False,0.3
19,25,False,0.4
11,20,False,0.2
27,5,False,0.9
29,9,False,0.5
29,5,False,0.5
31,11,False,0.2
9,13,False,0.3
11,5,False,0.6
27,17,False,0.2
18,31,False,0.3
5,29,False,0.9
19,23,False,0.2
3,22,False,0.2
10,29,False,0.1
27,7,False,0.2
11,1,False,0.1
3,31,False,0.7
3,17,False,0.4
19,5,False,0.7
21,5,False,0.1
2,29,False,0.2
10,5,False,0.1
31,15,False,0.1
7,27,False,0.4
30,13,False,0.4
19,22,False,0.1
19,15,False,0.3
7,15,False,0.3
13,29,False,0.4
23,19,False,0.3
21,23,False,0.2
23,15,False,0.3
15,15,False,0.2
21,29,False,0.8
5,15,False,0.1
11,14,False,0.2
5,21,False,0.6
18,29,False,0.3
17,29,False,0.5
1,23,False,0.6
31,10,False,0.1
13,9,False,0.1
3,23,False,0.9
10,21,False,0.1
21,11,False,0.1
3,3,False,0.2
19,7,False,0.2
5,13,False,0.2
9,26,False,0.1
1,21,False,0.3
7,4,False,0.3
31,21,False,0.4
15,31,False,0.1
23,29,False,0.4
27,25,False,0.5
11,3,False,0.2
23,14,False,0.2
11,19,False,0.1
26,25,False,0.1
22,11,False,0.1
6,29,False,0.4
25,29,False,0.1
27,23,False,0.1
30,9,False,0.2
26,9,False,0.2
19,3,False,0.2
6,17,False,0.1
26,13,False,0.2
13,4,False,0.2
1,22,False,0.1
5,20,False,0.2
19,19,False,0.2
17,3,False,0.1
9,12,False,0.1
21,25,False,0.1
5,22,False,0.1
1,29,False,0.5
29,21,False,0.1
14,29,False,0.1
13,23,True,0.1
27,15,False,0.2
15,19,False,0.2
5,27,False,0.1
27,29,False,0.1
27,12,False,0.2
22,9,False,0.1
19,31,False,0.1
21,10,False,0.1
6,21,False,0.1
25,17,False,0.1
2,25,False,0.1
1,11,False,0.1
30,1,False,0.1
21,31,False,0.1
7,11,False,0.1
11,27,False,0.1
15,23,False,0.2
23,22,False,0.2
31,1,False,0.1
6,27,False,0.1
21,21,False,0.2
15,7,False,0.1
5,25,False,0.2
3,20,False,0.1
3,15,False,0.1
29,12,False,0.1
9,30,False,0.1
18,13,False,0.2
29,11,False,0.1
13,1,False,0.1
19,6,False,0.1
3,7,False,0.2
1,13,False,0.2
5,30,False,0.1
19,14,False,0.2
22,21,False,0.1
11,22,False,0.1
30,7,False,0.1
13,27,False,0.1
22,13,False,0.1
11,26,False,0.1
10,31,False,0.1
7,22,False,0.1
27,8,False,0.1
23,20,False,0.1
18,25,False,0.1
21,9,False,0.1
9,21,False,0.2
1,19,False,0.1
20,11,False,0.1
6,5,False,0.1
19,16,False,0.1
3,1,False,0.1
17,31,False,0.1
7,12,False,0.1
29,25,False,0.1
17,23,False,0.1
14,21,False,0.1
31,29,False,0.1
17,25,False,0.1
13,10,False,0.1
18,15,False,0.1
9,28,False,0.1
17,9,False,0.1
27,6,False,0.1
11,6,False,0.1
7,20,False,0.2
31,12,False,0.2
22,29,False,0.1
11,12,False,0.1
15,20,False,0.1
4,29,False,0.1
1,5,False,0.1
23,12,False,0.2
3,30,False,0.2
6,23,False,0.1
22,12,False,0.1
14,15,False,0.1
23,4,False,0.1
15,1,False,0.1
15,3,False,0.1
7,26,False,0.1
2,7,False,0.1
1,31,False,0.1
15,28,False,0.1
22,15,False,0.1
26,6,False,0.1
2,27,False,0.1
