Time,149146
a,b,valid,Percentage_of_results
11,21,False,0.2
9,31,False,0.6
31,9,False,1.7
15,21,False,1.0
13,7,False,0.2
7,29,False,1.5
3,25,False,0.2
19,9,False,0.3
15,13,False,0.9
23,13,True,0.8
25,11,False,0.5
13,19,False,0.4
26,1,False,0.1
19,15,False,0.2
23,11,False,2.1
31,5,False,0.4
23,19,False,0.9
23,21,False,0.4
7,31,False,0.7
19,13,False,0.2
15,27,False,1.3
3,13,False,0.1
31,11,False,1.2
27,11,False,1.0
23,9,False,2.0
9,29,False,0.3
31,13,False,0.7
13,23,True,0.5
7,25,False,2.2
11,9,False,0.4
7,9,False,1.7
11,11,False,1.0
11,7,False,0.5
5,11,False,0.3
11,13,False,0.5
9,19,False,0.3
7,11,False,0.7
9,11,False,0.4
15,9,False,1.4
11,19,False,0.6
19,11,False,0.7
7,27,False,3.3
7,17,False,1.0
13,27,False,0.9
31,17,False,0.4
23,27,False,0.9
15,11,False,1.9
31,19,False,0.3
18,31,False,0.1
25,27,False,0.2
5,31,False,1.5
5,29,False,0.8
7,21,False,1.3
3,31,False,0.6
11,25,False,0.6
5,27,False,1.0
9,27,False,0.5
9,15,False,0.3
13,11,False,0.4
29,19,False,0.5
23,5,False,0.2
5,13,False,0.2
27,19,False,0.3
15,7,False,0.3
13,15,False,0.6
6,23,False,0.1
30,11,False,0.4
10,31,False,0.2
15,5,False,0.4
19,27,False,0.4
7,13,False,0.9
1,23,False,0.3
3,19,False,0.5
11,23,False,0.4
27,9,False,0.4
15,17,False,0.9
3,15,False,0.3
15,1,False,0.6
15,31,False,0.1
15,25,False,1.4
15,29,False,0.4
21,11,False,0.5
29,27,False,0.3
6,15,False,0.3
19,31,False,0.4
19,17,False,0.1
3,27,False,0.9
5,21,False,0.1
13,31,False,1.0
17,19,False,0.1
26,11,False,0.1
25,3,False,0.1
1,1,False,0.1
9,9,False,0.1
3,23,False,0.4
3,9,False,0.1
5,19,False,0.4
14,11,False,0.2
12,17,False,0.1
29,15,False,0.2
1,15,False,0.3
29,11,False,1.0
17,31,False,0.4
31,1,False,0.7
13,1,False,0.2
29,5,False,0.2
22,17,False,0.1
5,15,False,0.4
23,29,False,0.6
7,23,False,0.6
27,27,False,0.4
13,21,False,0.2
21,27,False,0.4
13,29,False,0.6
9,23,False,0.2
7,19,False,0.3
11,29,False,0.6
21,31,False,0.3
23,25,False,0.8
27,29,False,0.3
15,19,False,1.2
31,26,False,0.1
21,23,False,0.4
26,9,False,0.2
23,1,False,0.2
31,21,False,0.2
22,11,False,0.1
17,15,False,0.2
5,25,False,0.3
7,15,False,0.2
15,23,False,0.3
27,5,False,0.3
13,13,False,0.5
21,25,False,0.4
25,23,False,0.1
17,27,False,0.3
26,19,False,0.2
31,15,False,0.5
29,1,False,0.3
30,3,False,0.1
3,17,False,0.1
27,3,False,0.2
5,9,False,0.2
3,21,False,0.1
3,11,False,0.2
6,31,False,0.5
27,10,False,0.1
6,21,False,0.1
5,23,False,0.6
6,25,False,0.1
1,19,False,0.2
5,30,False,0.1
11,17,False,0.1
1,31,False,0.5
27,13,False,0.2
14,27,False,0.4
19,25,False,0.3
23,17,False,0.7
11,27,False,0.6
7,5,False,0.3
13,3,False,0.3
15,3,False,0.3
23,15,False,0.1
27,7,False,0.2
29,9,False,0.3
3,22,False,0.2
14,19,False,0.1
1,29,False,0.2
11,1,False,0.1
21,13,False,0.2
2,31,False,0.2
14,25,False,0.1
19,1,False,0.1
11,15,False,0.4
5,5,False,0.1
19,23,False,0.3
30,27,False,0.2
11,22,False,0.1
20,13,False,0.1
21,15,False,0.2
19,19,False,0.2
6,29,False,0.3
22,25,False,0.2
22,27,False,0.2
11,31,False,0.7
27,1,False,0.1
31,7,False,0.1
25,9,False,0.3
30,13,False,0.1
31,25,False,0.2
31,3,False,0.3
21,1,False,0.1
25,15,False,0.1
30,19,False,0.1
2,3,False,0.1
13,5,False,0.1
21,9,False,0.1
14,13,False,0.1
6,19,False,0.1
23,31,False,0.3
11,3,False,0.1
25,29,False,0.1
6,27,False,0.3
31,29,False,0.1
14,15,False,0.3
1,11,False,0.1
7,3,False,0.1
2,27,False,0.3
23,3,False,0.2
23,7,False,0.1
14,21,False,0.1
10,27,False,0.1
31,14,False,0.1
15,15,False,0.6
7,26,False,0.1
23,26,False,0.1
19,29,False,0.1
19,21,False,0.1
12,31,False,0.1
30,9,False,0.3
31,27,False,0.1
29,17,False,0.1
29,13,False,0.3
17,25,False,0.1
13,17,False,0.2
27,15,False,0.1
14,31,False,0.1
31,22,False,0.1
7,10,False,0.1
11,5,False,0.2
13,30,False,0.1
31,8,False,0.1
9,7,False,0.1
3,14,False,0.2
30,15,False,0.1
21,19,False,0.2
12,11,False,0.1
3,29,False,0.1
1,17,False,0.1
15,26,False,0.1
5,1,False,0.1
25,31,False,0.1
5,17,False,0.1
9,21,False,0.1
15,10,False,0.1
12,29,False,0.1
12,25,False,0.1
22,29,False,0.1
4,31,False,0.2
29,31,False,0.1
6,13,False,0.1
9,13,False,0.1
2,23,False,0.1
26,27,False,0.1
20,27,False,0.1
23,23,False,0.2
26,21,False,0.1
10,15,False,0.1
9,14,False,0.1
8,31,False,0.1
23,2,False,0.1
15,2,False,0.1
21,17,False,0.1
27,25,False,0.1
9,30,False,0.1
13,26,False,0.1
7,4,False,0.1
18,29,False,0.1
6,26,False,0.1
21,28,False,0.1
12,23,False,0.1
20,25,False,0.1
30,17,False,0.1
25,13,False,0.1
23,16,False,0.1
