Time,249986
a,b,valid,Percentage_of_results
31,5,False,0.6
5,31,False,0.6
1,27,False,0.8
3,29,False,2.3
3,13,False,0.4
3,31,False,6.0
17,9,False,0.1
17,19,False,0.3
7,29,False,0.6
21,15,False,0.2
11,29,False,1.4
7,13,False,0.5
27,17,False,0.8
15,29,False,1.1
7,31,False,2.1
11,19,False,0.2
7,15,False,0.5
7,25,False,0.6
25,23,False,0.1
1,31,False,2.6
31,7,False,0.4
19,13,False,0.9
19,27,False,0.2
19,29,False,3.1
11,21,False,0.2
27,11,False,0.2
23,5,False,0.6
3,19,False,0.6
19,31,False,2.8
6,7,False,0.1
15,25,False,1.6
17,27,False,0.2
11,1,False,0.1
3,9,False,0.1
31,13,False,0.5
17,23,False,0.4
3,11,False,0.3
19,7,False,1.0
19,15,False,2.3
31,3,False,0.4
3,21,False,1.1
23,13,True,0.3
13,31,False,0.1
17,7,False,0.1
19,11,False,0.7
3,27,False,2.3
23,21,False,0.1
7,3,False,0.4
11,23,False,0.3
14,31,False,0.3
7,21,False,0.2
17,31,False,1.9
7,19,False,0.1
23,9,False,0.2
6,31,False,0.4
19,23,False,2.1
19,21,False,0.9
9,21,False,0.3
19,25,False,0.7
5,3,False,0.1
3,23,False,2.1
1,23,False,0.3
14,27,False,0.2
3,25,False,0.6
1,11,False,0.1
7,7,False,0.5
17,30,False,0.1
23,29,False,0.4
29,11,False,0.1
3,15,False,0.5
2,23,False,0.6
11,5,False,0.2
7,27,False,1.0
23,17,False,0.2
15,13,False,0.5
15,11,False,0.9
9,27,False,0.1
25,11,False,0.1
11,31,False,1.0
15,17,False,0.3
15,9,False,0.6
21,11,False,0.1
1,29,False,0.3
11,27,False,0.7
23,11,False,0.1
27,5,False,0.4
6,27,False,0.1
5,15,False,0.2
27,21,False,0.8
5,23,False,0.2
21,31,False,0.6
30,7,False,0.3
1,1,False,0.1
29,3,False,0.1
15,10,False,0.1
5,11,False,0.1
18,21,False,0.1
19,17,False,0.2
31,25,False,0.5
11,30,False,0.2
19,30,False,0.3
31,21,False,0.3
11,6,False,0.1
2,15,False,0.1
13,29,False,0.5
15,15,False,0.2
11,3,False,0.2
7,11,False,0.3
22,7,False,0.5
21,25,False,0.1
23,23,False,0.2
11,17,False,0.4
15,3,False,0.1
10,27,False,0.1
21,21,False,0.1
27,9,False,0.1
11,25,False,0.6
22,21,False,0.1
31,11,False,0.2
22,11,False,0.1
31,1,False,0.9
17,29,False,0.8
25,15,False,0.1
27,15,False,0.6
1,19,False,0.2
31,29,False,0.9
7,23,False,0.5
15,5,False,0.3
3,28,False,0.3
1,21,False,0.1
15,27,False,1.2
15,30,False,0.1
11,7,False,0.1
16,15,False,0.1
31,9,False,0.7
27,27,False,0.2
23,15,False,0.4
15,31,False,0.5
23,25,False,0.2
14,7,False,0.4
22,31,False,0.3
27,19,False,0.4
9,19,False,0.1
14,23,False,0.1
31,4,False,0.1
6,23,False,0.2
10,31,False,0.3
19,22,False,0.2
15,21,False,0.3
23,31,False,0.5
19,9,False,0.2
17,15,False,0.3
27,7,False,0.1
27,3,False,0.1
10,5,False,0.1
23,27,False,0.1
29,15,False,0.2
9,9,False,0.1
30,15,False,0.4
11,16,False,0.1
30,13,False,0.1
15,1,False,0.3
27,16,False,0.1
1,15,False,0.2
20,29,False,0.1
18,23,False,0.3
31,15,False,0.3
22,23,False,0.2
27,25,False,0.3
27,24,False,0.1
15,19,False,0.2
25,17,False,0.1
27,31,False,0.4
11,28,False,0.1
13,27,False,0.1
24,21,False,0.1
26,23,False,0.3
27,13,False,0.2
26,19,False,0.1
30,23,False,0.3
0,15,False,0.1
3,3,False,0.2
27,0,False,0.1
31,27,False,0.2
19,5,False,0.2
27,8,False,0.1
18,15,False,0.1
0,31,False,0.2
31,14,False,0.2
31,8,False,0.2
31,10,False,0.2
18,31,False,0.2
7,9,False,0.2
23,7,False,0.4
22,15,False,0.4
27,29,False,0.6
12,31,False,0.1
11,10,False,0.1
3,30,False,0.4
17,17,False,0.1
26,7,False,0.2
25,21,False,0.1
11,26,False,0.1
24,15,False,0.1
23,6,False,0.1
27,1,False,0.1
29,9,False,0.1
2,31,False,0.5
19,14,False,0.1
26,21,False,0.1
17,21,False,0.3
31,23,False,0.2
27,2,False,0.1
16,21,False,0.1
15,24,False,0.2
14,9,False,0.1
31,12,False,0.2
10,7,False,0.1
30,5,False,0.2
3,20,False,0.1
17,11,False,0.1
11,24,False,0.1
17,25,False,0.2
29,31,False,0.1
31,17,False,0.2
27,30,False,0.1
22,9,False,0.1
23,1,False,0.1
19,3,False,0.1
27,26,False,0.1
5,27,False,0.2
10,17,False,0.1
2,27,False,0.1
19,26,False,0.2
3,7,False,0.1
31,6,False,0.1
23,3,False,0.1
11,9,False,0.1
14,21,False,0.1
30,29,False,0.1
27,23,False,0.3
10,19,False,0.1
25,29,False,0.1
26,13,False,0.1
25,31,False,0.2
19,1,False,0.1
3,5,False,0.1
31,30,False,0.1
22,29,False,0.1
31,28,False,0.1
31,24,False,0.1
15,26,False,0.1
15,23,False,0.2
14,19,False,0.1
30,21,False,0.2
11,11,False,0.1
15,7,False,0.1
9,29,False,0.1
30,25,False,0.1
3,17,False,0.1
3,22,False,0.1
10,21,False,0.1
19,19,False,0.1
13,25,False,0.1
