Time,249996
a,b,valid,Percentage_of_results
21,15,False,1.5
29,7,False,2.2
1,27,False,2.7
5,31,False,2.6
17,23,False,2.3
1,31,False,12.7
25,1,False,0.1
31,7,False,1.2
7,29,False,0.4
27,17,False,0.2
7,17,False,0.1
11,13,False,0.1
17,31,False,6.4
25,7,False,1.0
31,17,False,0.2
3,25,False,0.4
7,31,False,0.7
13,23,True,0.1
11,23,False,0.1
9,31,False,0.6
27,13,False,0.2
7,13,False,0.2
25,23,False,0.6
21,7,False,1.5
17,15,False,1.9
27,5,False,0.5
31,3,False,1.0
23,21,False,0.1
19,15,False,0.7
15,19,False,0.1
17,27,False,0.4
15,17,False,0.2
5,17,False,0.1
17,7,False,1.2
31,1,False,0.5
21,3,False,0.3
1,15,False,0.8
11,31,False,0.4
23,23,False,0.9
7,21,False,0.1
21,23,False,2.0
23,7,False,1.0
27,23,False,0.5
7,22,False,0.2
23,29,False,0.2
7,19,False,0.3
15,21,False,0.3
11,25,False,0.2
23,9,False,0.2
21,31,False,1.6
27,7,False,0.4
3,31,False,2.6
3,29,False,1.8
23,5,False,0.3
29,9,False,0.1
29,5,False,0.4
19,23,False,0.3
29,6,False,0.6
5,21,False,0.1
5,23,False,0.8
19,9,False,0.1
1,23,False,1.2
3,17,False,0.2
18,15,False,0.3
1,21,False,0.4
31,5,False,0.6
17,19,False,0.5
25,5,False,0.2
31,15,False,0.1
29,15,False,0.4
21,11,False,0.1
29,23,False,0.3
5,27,False,0.9
3,15,False,0.4
9,27,False,0.3
7,27,False,0.7
5,19,False,0.3
21,19,False,0.3
29,21,False,0.1
3,27,False,0.8
24,15,False,0.1
2,29,False,0.4
1,29,False,1.6
15,8,False,0.1
11,29,False,0.2
1,25,False,0.8
19,21,False,0.2
20,5,False,0.1
17,11,False,0.4
25,3,False,0.2
19,11,False,0.3
7,26,False,0.1
29,14,False,0.4
25,15,False,0.4
30,11,False,0.1
23,15,False,0.4
31,13,False,0.2
5,29,False,0.4
23,17,False,0.1
31,14,False,0.1
19,19,False,0.2
19,31,False,1.5
23,19,False,0.5
5,15,False,0.2
15,23,False,0.1
23,6,False,0.2
29,11,False,0.1
28,5,False,0.1
31,9,False,0.1
19,7,False,0.6
18,27,False,0.1
31,6,False,0.3
27,21,False,0.2
1,11,False,0.1
3,21,False,0.3
27,11,False,0.1
31,2,False,0.6
3,11,False,0.2
21,2,False,0.1
1,28,False,0.1
25,31,False,0.2
15,7,False,0.1
31,11,False,0.2
21,5,False,0.1
23,11,False,0.5
21,29,False,0.3
28,7,False,0.1
29,18,False,0.1
29,19,False,0.2
13,11,False,0.1
19,29,False,0.6
29,3,False,0.5
23,3,False,0.5
10,13,False,0.1
27,9,False,0.1
30,1,False,0.1
17,29,False,0.4
27,1,False,0.1
29,0,False,0.1
17,17,False,0.1
31,23,False,0.3
15,27,False,0.1
29,26,False,0.1
21,30,False,0.2
27,19,False,0.2
5,30,False,0.1
15,25,False,0.1
19,27,False,0.1
7,10,False,0.1
9,15,False,0.3
9,23,False,0.2
13,17,False,0.1
16,15,False,0.2
1,30,False,0.2
23,25,False,0.2
31,22,False,0.1
10,25,False,0.1
9,17,False,0.1
31,0,False,0.1
7,15,False,0.1
11,21,False,0.2
31,19,False,0.1
23,27,False,0.1
29,22,False,0.1
7,25,False,0.1
3,23,False,0.1
22,7,False,0.1
5,25,False,0.1
29,12,False,0.1
17,21,False,0.2
25,6,False,0.1
26,11,False,0.1
23,10,False,0.1
13,18,False,0.1
5,22,False,0.1
2,13,False,0.1
9,29,False,0.2
23,16,False,0.1
4,11,False,0.1
2,7,False,0.1
0,27,False,0.1
0,31,False,0.4
29,2,False,0.2
20,31,False,0.2
11,27,False,0.2
23,22,False,0.1
23,30,False,0.2
14,13,False,0.1
31,18,False,0.1
7,30,False,0.2
31,21,False,0.2
21,26,False,0.1
20,23,False,0.2
3,26,False,0.1
18,31,False,0.3
21,21,False,0.1
29,25,False,0.2
31,4,False,0.2
26,29,False,0.1
15,9,False,0.1
25,11,False,0.1
15,3,False,0.1
0,19,False,0.1
0,13,False,0.1
25,21,False,0.1
25,12,False,0.1
20,3,False,0.1
21,14,False,0.1
17,28,False,0.1
26,5,False,0.1
6,25,False,0.1
10,29,False,0.1
18,7,False,0.1
17,30,False,0.4
27,0,False,0.1
10,11,False,0.1
7,28,False,0.1
11,24,False,0.1
5,9,False,0.1
3,20,False,0.1
7,11,False,0.1
21,9,False,0.1
19,14,False,0.1
19,13,False,0.1
20,15,False,0.1
3,30,False,0.1
13,31,False,0.1
15,14,False,0.1
22,13,False,0.1
27,4,False,0.1
29,16,False,0.1
9,13,False,0.1
2,31,False,0.2
13,19,False,0.1
2,25,False,0.1
19,12,False,0.1
16,31,False,0.1
9,25,False,0.1
23,31,False,0.1
21,1,False,0.1
6,27,False,0.1
17,14,False,0.1
27,29,False,0.1
19,25,False,0.1
0,29,False,0.1
17,12,False,0.1
25,9,False,0.1
