Time,113837
a,b,valid,Percentage_of_results
3,25,False,0.3
7,1,False,0.2
13,23,True,1.3
11,30,False,0.4
21,23,False,0.1
11,13,False,0.2
13,7,False,0.5
7,13,False,0.4
11,17,False,0.3
15,25,False,0.7
7,17,False,0.6
29,19,False,0.2
13,31,False,1.9
9,27,False,1.0
15,19,False,1.9
11,25,False,0.3
21,7,False,0.1
7,29,False,1.3
13,2,False,0.3
21,1,False,0.1
7,30,False,0.2
15,27,False,0.6
5,31,False,1.7
11,14,False,0.3
6,7,False,0.1
6,9,False,0.1
15,13,False,0.3
6,11,False,0.1
29,11,False,0.5
7,26,False,0.3
13,27,False,2.4
5,27,False,1.2
13,19,False,1.4
13,24,False,0.2
7,25,False,0.7
13,29,False,0.5
1,29,False,0.3
11,19,False,0.2
21,13,False,0.1
9,19,False,0.3
5,11,False,0.4
9,29,False,0.3
13,17,False,0.5
1,13,False,0.2
1,27,False,0.1
25,26,False,0.2
3,29,False,0.5
5,15,False,0.7
29,15,False,0.2
9,22,False,0.2
7,11,False,0.4
11,26,False,0.6
15,16,False,0.7
31,19,False,0.2
21,11,False,0.4
15,30,False,0.2
9,23,False,0.6
13,11,False,1.2
21,21,False,0.1
15,23,False,0.9
5,9,False,0.3
1,31,False,0.7
12,27,False,0.5
7,24,False,0.2
13,13,False,0.2
9,31,False,1.2
14,19,False,0.5
1,15,False,0.4
15,21,False,0.5
13,28,False,0.4
13,30,False,0.6
7,23,False,0.3
12,31,False,0.5
7,9,False,0.3
5,19,False,0.2
7,21,False,0.1
1,11,False,0.3
14,1,False,0.2
15,29,False,0.6
7,31,False,0.4
23,9,False,0.4
19,12,False,0.2
15,11,False,0.8
7,27,False,0.5
1,30,False,0.1
13,26,False,1.5
15,14,False,0.2
13,22,False,0.3
11,24,False,0.2
7,22,False,0.1
31,11,False,0.4
16,21,False,0.1
31,8,False,0.4
29,9,False,0.1
15,7,False,0.2
14,23,False,0.5
13,14,False,0.7
9,11,False,0.6
5,25,False,0.5
9,8,False,0.1
23,27,False,0.3
13,21,False,0.5
25,31,False,0.2
25,11,False,0.2
15,18,False,1.5
23,10,False,0.3
7,18,False,0.3
10,31,False,0.3
13,25,False,0.6
6,23,False,0.2
7,8,False,0.1
13,12,False,0.5
6,19,False,0.1
12,19,False,0.6
15,17,False,0.7
14,17,False,0.2
11,18,False,0.3
13,10,False,0.7
9,26,False,0.4
15,22,False,0.8
19,18,False,0.1
5,17,False,0.2
17,31,False,0.4
13,15,False,0.8
0,31,False,0.2
2,25,False,0.2
11,21,False,0.1
3,21,False,0.3
31,6,False,0.1
0,25,False,0.1
14,5,False,0.1
3,12,False,0.2
17,12,False,0.1
1,5,False,0.1
1,17,False,0.1
7,10,False,0.3
6,13,False,0.1
5,18,False,0.1
21,12,False,0.1
2,27,False,0.3
8,31,False,0.5
6,25,False,0.3
15,10,False,0.4
13,18,False,0.8
29,23,False,0.2
11,9,False,0.1
9,3,False,0.1
28,9,False,0.3
29,2,False,0.1
24,13,False,0.1
23,21,False,0.1
3,19,False,0.1
23,26,False,0.3
29,10,False,0.2
10,27,False,0.5
25,13,False,0.1
5,23,False,0.4
10,19,False,0.2
14,13,False,0.1
11,27,False,0.2
5,13,False,0.2
15,9,False,0.4
18,25,False,0.1
2,23,False,0.1
13,8,False,0.1
15,3,False,0.3
14,27,False,0.3
25,2,False,0.1
13,1,False,0.2
15,26,False,0.8
29,13,False,0.1
27,8,False,0.1
30,9,False,0.1
11,23,False,0.4
6,15,False,0.4
21,19,False,0.2
10,13,False,0.1
17,15,False,0.3
14,25,False,0.3
15,4,False,0.1
21,18,False,0.2
15,28,False,0.2
18,13,False,0.1
3,26,False,0.1
11,28,False,0.2
7,16,False,0.2
31,10,False,0.8
27,10,False,0.2
11,16,False,0.1
10,15,False,0.1
5,29,False,0.4
31,18,False,0.6
27,28,False,0.1
15,20,False,0.3
23,11,False,0.1
24,27,False,0.1
5,26,False,0.3
12,7,False,0.3
25,15,False,0.2
4,31,False,0.3
9,30,False,0.3
18,23,False,0.1
14,21,False,0.2
19,25,False,0.1
1,9,False,0.1
13,3,False,0.2
15,5,False,0.1
10,21,False,0.1
15,6,False,0.2
15,1,False,0.2
9,16,False,0.1
14,29,False,0.5
18,3,False,0.1
21,9,False,0.2
27,2,False,0.2
11,2,False,0.2
3,17,False,0.1
0,11,False,0.2
3,27,False,0.3
11,11,False,0.1
29,26,False,0.5
29,22,False,0.1
13,5,False,0.1
9,25,False,0.2
11,20,False,0.1
15,8,False,0.4
5,10,False,0.1
8,27,False,0.4
17,13,False,0.2
19,13,False,0.1
5,14,False,0.2
10,25,False,0.1
28,15,False,0.1
22,19,False,0.1
22,17,False,0.1
17,11,False,0.1
6,17,False,0.1
21,10,False,0.2
24,11,False,0.2
31,13,False,0.3
31,2,False,0.3
1,23,False,0.1
11,12,False,0.1
12,25,False,0.3
5,24,False,0.2
23,30,False,0.2
7,12,False,0.1
24,23,False,0.1
11,29,False,0.4
9,14,False,0.2
30,19,False,0.3
28,11,False,0.2
7,3,False,0.2
15,2,False,0.1
9,15,False,0.3
18,17,False,0.1
23,3,False,0.1
5,8,False,0.1
25,5,False,0.1
11,22,False,0.3
12,23,False,0.5
21,14,False,0.1
11,31,False,0.3
23,7,False,0.1
14,11,False,0.2
11,7,False,0.1
20,3,False,0.1
7,19,False,0.3
1,7,False,0.1
4,11,False,0.1
16,11,False,0.1
3,18,False,0.1
2,31,False,0.4
21,6,False,0.1
19,31,False,0.1
9,21,False,0.1
27,27,False,0.1
15,31,False,0.2
27,3,False,0.2
27,19,False,0.1
27,26,False,0.1
5,21,False,0.1
3,20,False,0.1
10,17,False,0.1
21,31,False,0.1
29,27,False,0.2
12,29,False,0.2
13,9,False,0.2
22,27,False,0.1
2,29,False,0.1
1,26,False,0.1
31,17,False,0.1
15,12,False,0.1
11,5,False,0.1
22,15,False,0.1
23,13,True,0.1
4,29,False,0.1
20,17,False,0.1
12,11,False,0.2
30,29,False,0.1
6,3,False,0.1
22,25,False,0.1
5,3,False,0.2
19,29,False,0.2
27,18,False,0.1
17,14,False,0.1
31,14,False,0.1
31,26,False,0.2
17,29,False,0.2
21,30,False,0.1
23,18,False,0.1
5,7,False,0.1
9,24,False,0.1
0,29,False,0.1
12,9,False,0.1
3,11,False,0.1
23,2,False,0.2
29,16,False,0.1
26,8,False,0.1
15,15,False,0.1
31,12,False,0.1
14,31,False,0.1
6,31,False,0.2
1,25,False,0.1
20,27,False,0.1
27,22,False,0.1
25,6,False,0.1
25,7,False,0.1
31,9,False,0.1
12,15,False,0.2
31,23,False,0.1
6,27,False,0.2
3,30,False,0.2
11,8,False,0.1
12,17,False,0.1
21,28,False,0.1
5,22,False,0.1
13,6,False,0.2
12,18,False,0.1
8,29,False,0.1
4,27,False,0.1
15,24,False,0.2
29,18,False,0.1
11,10,False,0.1
14,14,False,0.1
20,15,False,0.1
31,3,False,0.2
29,30,False,0.1
15,0,False,0.1
14,15,False,0.1
14,30,False,0.1
12,2,False,0.1
28,12,False,0.1
22,31,False,0.1
22,29,False,0.1
4,23,False,0.1
27,6,False,0.1
28,29,False,0.1
23,17,False,0.1
