Time,250007
a,b,valid,Percentage_of_results
21,15,False,0.6
17,15,False,0.8
13,31,False,1.3
13,23,True,4.8
9,23,False,1.1
17,31,False,1.0
27,7,False,1.0
13,19,False,1.0
11,23,False,2.4
13,22,False,0.5
21,31,False,0.4
19,15,False,1.4
31,3,False,0.8
17,7,False,0.4
17,25,False,0.2
31,1,False,0.4
15,19,False,1.4
19,13,False,0.4
7,23,False,1.9
15,23,False,5.9
27,13,False,0.2
7,21,False,0.4
15,21,False,1.4
27,19,False,0.6
9,31,False,0.5
13,21,False,0.6
17,23,False,0.7
19,30,False,0.4
17,19,False,0.3
23,22,False,2.0
3,31,False,1.1
25,23,False,1.0
21,23,False,0.8
25,3,False,0.2
1,19,False,0.2
29,1,False,0.1
19,2,False,0.2
23,15,False,0.2
1,31,False,1.2
7,31,False,1.1
11,30,False,0.2
15,22,False,1.6
14,23,False,0.3
23,6,False,0.5
31,7,False,1.1
29,11,False,0.2
11,31,False,0.7
29,23,False,2.3
23,14,False,0.6
19,14,False,0.5
21,13,False,0.1
1,27,False,0.2
19,23,False,0.8
5,31,False,1.3
31,19,False,1.5
21,21,False,0.6
25,7,False,0.3
5,23,False,2.2
1,23,False,1.6
1,21,False,0.2
25,19,False,0.3
31,17,False,0.3
21,22,False,0.9
19,3,False,0.6
23,23,False,2.1
19,5,False,0.1
25,15,False,0.3
9,27,False,0.1
19,19,False,0.2
3,22,False,0.3
31,21,False,0.8
23,7,False,1.0
27,3,False,0.6
5,21,False,0.7
27,17,False,0.1
15,30,False,0.1
7,29,False,0.2
30,15,False,0.1
5,29,False,0.4
19,31,False,0.6
19,7,False,1.0
27,15,False,0.3
13,29,False,0.2
23,3,False,0.2
17,27,False,0.4
11,3,False,0.1
31,5,False,0.4
23,21,False,0.1
31,13,False,0.1
21,19,False,0.5
27,21,False,0.2
15,17,False,0.2
29,19,False,0.9
29,18,False,0.3
31,2,False,0.4
13,27,False,0.4
17,14,False,0.1
7,22,False,0.5
11,21,False,0.3
1,29,False,0.3
27,23,False,1.1
11,19,False,0.5
1,15,False,0.1
31,22,False,0.7
15,6,False,0.1
11,25,False,0.1
21,10,False,0.2
5,22,False,0.3
23,18,False,0.7
23,19,False,0.4
21,7,False,0.4
21,2,False,0.1
3,23,False,1.4
3,30,False,0.3
31,18,False,0.8
31,6,False,0.5
23,17,False,0.4
29,7,False,0.3
31,23,False,1.8
29,21,False,0.4
19,18,False,0.1
25,11,False,0.1
15,18,False,0.3
29,3,False,0.5
7,19,False,0.3
17,29,False,0.1
15,29,False,0.1
9,30,False,0.1
7,30,False,0.2
13,15,False,0.1
15,31,False,0.4
11,7,False,0.1
23,31,False,0.3
3,29,False,0.4
5,30,False,0.3
13,30,False,0.1
5,27,False,0.1
21,30,False,0.4
27,27,False,0.2
9,19,False,0.2
17,26,False,0.1
5,26,False,0.1
19,1,False,0.1
17,13,False,0.2
9,22,False,0.1
19,21,False,0.1
6,23,False,0.1
15,16,False,0.1
29,27,False,0.2
21,3,False,0.1
27,11,False,0.3
15,20,False,0.1
29,15,False,0.1
5,20,False,0.2
31,10,False,0.1
19,22,False,0.2
19,20,False,0.1
21,5,False,0.2
31,15,False,0.2
29,22,False,0.4
26,11,False,0.1
25,14,False,0.1
25,31,False,0.4
17,11,False,0.1
30,11,False,0.1
25,22,False,0.1
0,29,False,0.1
1,7,False,0.1
23,10,False,0.2
21,6,False,0.1
23,27,False,0.1
29,13,False,0.1
20,15,False,0.1
21,29,False,0.1
11,22,False,0.1
27,18,False,0.2
3,19,False,0.4
23,30,False,0.1
30,23,False,0.2
31,14,False,0.4
5,17,False,0.1
7,18,False,0.1
7,6,False,0.1
23,29,False,0.1
23,2,False,0.2
21,1,False,0.1
19,11,False,0.4
15,26,False,0.1
7,26,False,0.1
5,15,False,0.1
27,14,False,0.1
22,21,False,0.1
17,2,False,0.1
29,14,False,0.1
7,27,False,0.1
15,7,False,0.1
19,26,False,0.1
31,31,False,0.2
11,15,False,0.1
29,30,False,0.1
3,27,False,0.1
19,9,False,0.1
23,12,False,0.1
7,7,False,0.1
21,27,False,0.1
14,31,False,0.1
19,6,False,0.1
17,21,False,0.1
9,20,False,0.1
21,18,False,0.1
11,29,False,0.1
11,18,False,0.1
27,29,False,0.1
3,21,False,0.1
25,27,False,0.1
11,27,False,0.1
19,27,False,0.1
5,19,False,0.1
