Time,139665
a,b,valid,Percentage_of_results
23,13,True,1.6
19,29,False,0.8
15,21,False,1.4
27,13,False,1.3
13,15,False,1.2
11,29,False,1.6
23,29,False,0.6
7,29,False,1.9
31,21,False,1.2
19,25,False,0.3
9,23,False,0.7
17,13,False,0.4
3,5,False,0.1
13,31,False,0.8
5,31,False,1.6
11,23,False,1.2
7,13,False,0.7
29,13,False,0.6
17,31,False,1.4
29,23,False,0.4
13,27,False,0.5
5,19,False,0.1
13,7,False,0.2
17,17,False,0.1
9,30,False,0.2
1,31,False,0.9
19,15,False,1.0
15,15,False,0.3
11,21,False,1.5
31,13,False,1.5
11,22,False,0.2
19,13,False,1.0
21,13,False,0.3
7,25,False,0.7
11,25,False,0.4
7,9,False,0.3
27,9,False,0.2
21,11,False,0.5
3,29,False,1.4
3,14,False,0.3
21,31,False,0.8
5,27,False,0.5
11,27,False,0.1
5,5,False,0.3
17,27,False,0.7
3,9,False,0.2
19,9,False,0.2
3,13,False,0.6
28,15,False,0.1
5,17,False,0.2
1,7,False,0.1
31,7,False,0.4
23,25,False,0.7
19,23,False,0.5
9,31,False,1.2
19,21,False,0.6
27,15,False,2.0
25,15,False,0.7
10,23,False,0.2
21,26,False,0.1
1,13,False,0.4
21,27,False,0.3
23,15,False,0.5
11,30,False,0.3
27,22,False,0.1
11,15,False,1.0
3,23,False,0.6
25,31,False,0.4
9,29,False,0.4
13,23,True,0.4
3,25,False,0.5
3,21,False,0.3
9,13,False,0.2
9,27,False,0.4
17,11,False,0.3
5,29,False,1.5
17,23,False,0.2
23,14,False,0.3
25,11,False,0.6
9,15,False,1.4
31,15,False,0.6
7,31,False,0.9
31,5,False,0.3
11,13,False,0.7
21,1,False,0.1
2,23,False,0.1
13,6,False,0.1
19,11,False,0.3
13,13,False,0.4
29,11,False,0.4
15,23,False,0.5
21,9,False,0.1
19,31,False,0.8
27,7,False,0.2
30,15,False,0.2
15,17,False,0.1
27,5,False,0.3
3,19,False,0.1
31,12,False,0.2
23,27,False,0.3
31,17,False,0.2
17,29,False,0.6
11,31,False,0.8
7,15,False,0.5
9,7,False,0.4
5,13,False,0.7
15,13,False,1.6
26,7,False,0.1
2,5,False,0.1
17,15,False,0.5
25,13,False,0.3
11,7,False,0.3
23,12,False,0.2
11,17,False,0.1
23,21,False,0.6
13,29,False,0.7
21,23,False,0.4
14,13,False,0.1
27,11,False,0.4
3,31,False,1.0
1,29,False,0.9
7,21,False,0.5
29,19,False,0.2
14,31,False,0.3
31,9,False,0.1
13,22,False,0.2
15,5,False,0.3
22,15,False,0.2
23,9,False,0.7
7,28,False,0.1
29,31,False,0.5
21,15,False,0.4
23,11,False,0.2
5,23,False,0.3
2,29,False,0.1
14,15,False,0.3
19,30,False,0.2
15,29,False,0.4
25,7,False,0.2
1,11,False,0.3
3,27,False,0.2
10,31,False,0.3
15,27,False,0.1
5,30,False,0.3
11,11,False,0.2
1,27,False,0.3
31,23,False,0.2
15,19,False,0.3
29,15,False,0.8
13,5,False,0.4
27,23,False,0.8
9,22,False,0.1
6,7,False,0.1
25,6,False,0.1
1,17,False,0.1
2,17,False,0.1
23,5,False,0.1
3,1,False,0.1
9,4,False,0.1
2,25,False,0.1
3,15,False,0.6
7,17,False,0.3
19,7,False,0.2
13,11,False,0.2
7,27,False,0.2
29,12,False,0.1
18,11,False,0.1
21,25,False,0.2
7,30,False,0.1
15,30,False,0.2
31,20,False,0.1
27,19,False,0.1
13,25,False,0.1
14,23,False,0.1
9,21,False,0.1
6,31,False,0.2
23,26,False,0.1
5,14,False,0.2
15,25,False,0.2
27,20,False,0.2
9,28,False,0.1
9,20,False,0.1
2,31,False,0.3
30,19,False,0.1
30,25,False,0.1
5,9,False,0.2
8,31,False,0.2
12,19,False,0.1
5,25,False,0.3
17,21,False,0.1
9,11,False,0.1
19,19,False,0.1
25,23,False,0.2
27,31,False,0.1
31,31,False,0.2
27,29,False,0.1
21,30,False,0.2
25,14,False,0.1
15,9,False,0.1
7,23,False,0.2
19,27,False,0.3
15,31,False,0.2
19,5,False,0.1
7,11,False,0.3
25,21,False,0.1
11,19,False,0.2
5,15,False,0.3
9,17,False,0.1
18,27,False,0.3
5,11,False,0.1
29,7,False,0.1
7,19,False,0.2
31,19,False,0.4
9,12,False,0.1
11,14,False,0.2
18,31,False,0.2
27,14,False,0.2
1,25,False,0.1
25,20,False,0.1
29,4,False,0.1
23,23,False,0.3
21,18,False,0.1
6,29,False,0.1
1,23,False,0.2
10,15,False,0.1
17,26,False,0.1
31,25,False,0.1
3,28,False,0.2
23,31,False,0.2
22,31,False,0.2
21,29,False,0.4
30,11,False,0.1
21,28,False,0.1
17,25,False,0.2
5,20,False,0.1
26,15,False,0.1
19,26,False,0.1
6,15,False,0.2
5,21,False,0.2
30,13,False,0.1
1,15,False,0.5
29,29,False,0.2
3,12,False,0.1
23,24,False,0.1
11,28,False,0.1
20,27,False,0.1
27,21,False,0.1
15,1,False,0.1
9,5,False,0.1
31,29,False,0.1
15,7,False,0.1
20,11,False,0.1
4,9,False,0.1
23,7,False,0.1
19,14,False,0.1
13,30,False,0.1
29,25,False,0.1
11,3,False,0.1
23,28,False,0.1
2,15,False,0.1
27,4,False,0.1
27,3,False,0.1
17,14,False,0.1
3,17,False,0.1
7,5,False,0.1
17,28,False,0.1
13,17,False,0.2
4,31,False,0.3
27,17,False,0.1
21,7,False,0.1
28,23,False,0.1
3,30,False,0.2
7,7,False,0.4
24,15,False,0.1
27,26,False,0.1
18,3,False,0.1
21,21,False,0.1
1,28,False,0.1
15,12,False,0.1
31,11,False,0.1
3,7,False,0.1
11,9,False,0.1
29,14,False,0.1
19,18,False,0.1
22,13,False,0.1
31,4,False,0.1
11,5,False,0.2
17,30,False,0.1
18,15,False,0.1
3,11,False,0.1
31,10,False,0.1
23,30,False,0.1
25,27,False,0.1
21,17,False,0.1
31,27,False,0.1
15,10,False,0.1
29,21,False,0.1
23,19,False,0.1
5,28,False,0.1
31,3,False,0.1
