Time,250078
a,b,valid,Percentage_of_results
5,37,False,0.1
5,51,False,0.5
15,33,False,0.9
13,63,False,0.3
1,55,False,0.1
15,11,False,0.1
63,1,False,0.4
7,57,False,0.8
45,3,False,0.2
15,35,False,1.2
7,53,False,0.3
5,53,False,0.5
7,35,False,0.3
1,63,False,1.4
13,37,False,0.4
5,63,False,1.8
35,43,False,0.1
7,59,False,1.6
59,41,False,0.5
17,61,False,0.3
3,61,False,0.2
19,59,False,0.1
47,35,False,1.0
1,57,False,0.6
21,43,False,0.5
5,55,False,0.7
31,9,False,0.2
31,33,False,0.7
11,35,False,0.1
15,45,False,1.0
27,41,False,0.4
7,49,False,0.1
5,47,False,0.6
3,47,False,1.1
15,37,False,0.9
5,59,False,1.3
9,35,False,0.3
13,55,False,0.2
1,37,False,0.1
1,35,False,0.1
7,63,False,1.5
15,51,False,0.6
0,63,False,0.2
5,49,False,0.5
11,43,False,1.4
30,47,False,0.1
15,47,False,1.1
27,33,False,0.4
9,39,False,0.2
17,47,False,0.2
13,59,False,0.5
47,1,False,0.4
13,23,True,0.2
13,39,False,1.0
31,35,False,1.7
13,35,False,0.6
6,55,False,0.1
5,45,False,0.2
47,7,False,0.2
13,49,False,0.5
31,41,False,0.9
17,55,False,0.1
3,57,False,0.4
1,59,False,0.8
13,3,False,0.1
15,49,False,0.2
5,35,False,0.2
31,37,False,0.3
63,5,False,0.1
23,35,False,0.3
13,47,False,0.5
18,57,False,0.1
21,47,False,0.2
21,39,False,0.1
17,59,False,0.2
4,39,False,0.1
39,35,False,0.1
3,59,False,0.6
17,43,False,0.2
37,59,False,0.1
1,41,False,0.1
7,43,False,0.9
9,63,False,0.4
15,43,False,1.5
19,49,False,0.1
37,55,False,0.1
29,37,False,0.1
17,63,False,0.5
61,7,False,0.2
22,49,False,0.1
13,33,False,0.3
39,41,False,0.1
49,13,False,0.1
57,13,False,0.1
47,34,False,0.1
15,15,False,0.2
14,35,False,0.3
14,51,False,0.1
11,3,False,0.1
1,61,False,0.9
3,45,False,0.3
8,63,False,0.1
9,47,False,0.6
27,35,False,0.5
5,43,False,0.3
15,39,False,1.0
4,63,False,0.3
23,43,False,0.6
37,41,False,0.1
47,5,False,0.3
61,3,False,0.2
37,63,False,0.2
23,41,False,0.1
14,43,False,0.3
3,63,False,1.1
