Time,250014
a,b,valid,Percentage_of_results
15,21,False,1.8
19,17,False,1.6
27,17,False,4.0
11,17,False,6.8
27,1,False,1.8
11,25,False,1.3
15,17,False,4.0
11,27,False,1.5
3,25,False,0.4
7,29,False,0.3
31,17,False,2.7
31,9,False,1.1
9,31,False,2.1
13,25,False,0.8
27,9,False,0.9
15,9,False,0.7
23,19,False,0.5
31,1,False,0.5
25,19,False,0.4
19,1,False,0.1
9,25,False,0.4
11,1,False,2.6
9,27,False,1.0
19,11,False,0.1
13,31,False,1.3
7,23,False,0.2
13,26,False,0.1
9,19,False,1.5
9,7,False,1.0
15,25,False,1.4
19,26,False,0.1
15,27,False,0.7
7,21,False,0.3
9,15,False,0.7
13,23,True,0.5
5,27,False,0.3
13,27,False,1.0
7,17,False,1.0
11,9,False,0.5
13,17,False,0.3
23,17,False,1.2
9,1,False,0.7
1,13,False,0.1
25,15,False,0.3
15,19,False,2.0
1,23,False,0.3
11,13,False,0.2
21,29,False,0.4
3,21,False,0.2
27,13,False,0.2
11,19,False,1.6
11,29,False,1.0
5,30,False,0.2
13,9,False,0.7
11,31,False,0.9
13,13,False,0.1
13,19,False,0.5
3,17,False,1.1
31,13,False,0.3
9,23,False,0.7
7,25,False,0.6
19,25,False,0.2
19,19,False,0.4
11,11,False,0.6
31,19,False,0.6
29,23,False,0.1
29,19,False,0.1
5,19,False,0.4
21,19,False,0.1
1,15,False,0.2
3,29,False,0.4
15,23,False,0.4
17,31,False,0.3
3,19,False,0.3
3,27,False,0.5
31,21,False,0.6
27,21,False,0.5
13,29,False,0.7
29,9,False,0.8
25,11,False,0.2
10,11,False,0.1
9,29,False,0.5
7,19,False,0.6
1,31,False,0.6
11,23,False,0.6
15,13,False,0.2
25,14,False,0.2
13,15,False,0.6
23,25,False,0.5
27,27,False,0.2
1,19,False,0.1
1,27,False,0.1
15,29,False,0.6
13,5,False,0.1
29,17,False,0.2
13,11,False,0.4
21,17,False,0.1
9,11,False,0.8
19,21,False,0.1
23,9,False,0.5
11,5,False,0.1
29,29,False,0.3
9,9,False,0.4
25,3,False,0.1
27,19,False,0.3
9,17,False,0.5
11,21,False,1.3
27,5,False,0.6
31,11,False,0.1
19,27,False,0.2
31,3,False,0.1
31,5,False,0.1
17,29,False,0.2
27,29,False,0.2
27,25,False,0.6
23,23,False,0.1
5,25,False,0.4
1,29,False,0.2
15,31,False,0.4
11,26,False,0.1
9,3,False,0.8
14,9,False,0.1
2,29,False,0.2
29,15,False,0.1
10,31,False,0.3
25,17,False,0.2
14,25,False,0.1
9,16,False,0.1
25,25,False,0.2
12,31,False,0.2
5,31,False,0.7
17,27,False,0.1
31,25,False,0.7
23,31,False,0.2
19,29,False,0.2
23,13,True,0.1
7,27,False,0.1
25,7,False,0.2
22,29,False,0.1
9,13,False,0.4
3,31,False,0.5
25,9,False,0.3
15,5,False,0.1
26,5,False,0.1
9,21,False,0.2
11,15,False,0.1
29,5,False,0.1
13,8,False,0.1
25,0,False,0.1
29,11,False,0.2
25,27,False,0.1
29,27,False,0.3
10,25,False,0.1
15,1,False,0.2
11,3,False,0.3
29,13,False,0.3
29,31,False,0.3
15,22,False,0.1
25,1,False,0.3
23,21,False,0.1
31,16,False,0.1
14,15,False,0.2
13,24,False,0.1
25,13,False,0.3
27,3,False,0.1
10,17,False,0.1
1,25,False,0.1
15,14,False,0.1
29,25,False,0.7
15,18,False,0.1
25,12,False,0.2
1,17,False,0.2
31,31,False,0.1
6,29,False,0.1
31,29,False,0.3
30,9,False,0.2
9,5,False,0.2
21,31,False,0.1
14,11,False,0.1
11,22,False,0.3
5,15,False,0.2
1,7,False,0.1
28,21,False,0.1
15,16,False,0.2
12,9,False,0.1
7,1,False,0.1
23,29,False,0.2
15,11,False,0.1
3,15,False,0.1
11,8,False,0.1
19,13,False,0.1
10,23,False,0.1
5,29,False,0.2
15,30,False,0.1
6,27,False,0.1
11,18,False,0.1
27,31,False,0.1
28,9,False,0.1
23,27,False,0.3
9,30,False,0.1
10,27,False,0.1
8,31,False,0.1
26,9,False,0.1
31,27,False,0.1
10,29,False,0.1
10,5,False,0.1
25,29,False,0.1
29,21,False,0.1
28,13,False,0.1
12,15,False,0.1
11,0,False,0.1
0,31,False,0.1
21,15,False,0.1
31,23,False,0.1
30,25,False,0.1
11,30,False,0.1
15,26,False,0.1
7,30,False,0.1
1,11,False,0.1
17,9,False,0.1
3,11,False,0.1
7,22,False,0.1
15,4,False,0.1
