Time,135542
a,b,valid,Percentage_of_results
19,29,False,3.2
19,13,False,1.2
17,27,False,0.7
11,27,False,0.4
7,31,False,0.1
25,27,False,0.2
11,15,False,0.9
9,27,False,0.1
19,19,False,0.4
3,29,False,0.5
19,21,False,0.8
18,13,False,1.0
10,31,False,0.7
22,15,False,0.8
23,13,True,0.4
19,31,False,7.5
27,9,False,0.3
1,31,False,1.3
11,21,False,0.7
11,19,False,0.1
23,11,False,0.4
19,15,False,2.8
3,21,False,0.5
31,5,False,0.2
27,13,False,1.3
30,11,False,0.4
17,13,False,0.2
31,21,False,0.4
27,15,False,0.3
21,20,False,0.3
21,23,False,0.3
15,17,False,0.1
23,23,False,0.5
11,13,False,0.3
19,11,False,1.3
25,15,False,0.3
19,25,False,0.6
31,13,False,0.3
15,6,False,0.2
26,15,False,1.0
21,30,False,0.2
15,15,False,0.2
17,7,False,0.2
29,17,False,0.1
7,8,False,0.2
11,30,False,0.2
3,31,False,2.8
22,21,False,0.3
19,30,False,1.1
10,29,False,0.3
22,13,False,0.3
19,9,False,0.1
17,29,False,0.9
5,25,False,0.1
15,19,False,0.1
18,15,False,1.7
27,21,False,0.8
21,15,False,0.1
23,5,False,0.2
25,31,False,0.2
22,11,False,0.4
6,27,False,0.3
21,19,False,0.3
23,29,False,0.3
17,31,False,1.8
29,21,False,0.2
7,21,False,0.3
2,13,False,0.1
3,23,False,1.0
18,31,False,2.6
23,21,False,0.5
13,7,False,0.1
17,23,False,1.2
21,5,False,0.1
25,29,False,0.4
11,31,False,0.6
21,7,False,0.2
9,7,False,0.1
10,13,False,0.1
9,19,False,0.1
19,10,False,0.1
19,23,False,1.2
18,27,False,1.1
20,29,False,0.1
19,7,False,1.0
1,23,False,0.2
25,17,False,0.2
10,27,False,0.2
3,17,False,0.1
11,23,False,1.0
17,21,False,0.5
21,22,False,0.3
21,13,False,0.1
23,7,False,0.1
26,5,False,0.1
17,14,False,0.3
3,30,False,0.2
31,11,False,0.1
5,31,False,0.1
21,28,False,0.4
5,23,False,0.2
2,29,False,0.2
11,29,False,0.4
1,25,False,0.1
3,27,False,0.8
27,29,False,0.8
3,7,False,0.1
3,13,False,0.1
18,11,False,0.2
3,15,False,0.8
3,19,False,0.1
3,25,False,0.2
19,27,False,1.9
25,21,False,0.2
17,15,False,0.6
15,10,False,0.1
25,22,False,0.1
31,29,False,0.1
14,15,False,0.2
17,11,False,0.3
19,28,False,0.2
7,27,False,0.2
24,15,False,0.3
21,31,False,0.6
19,12,False,0.2
10,23,False,0.2
10,15,False,0.3
2,23,False,0.2
27,27,False,0.5
2,31,False,1.0
17,22,False,0.4
18,23,False,0.4
17,30,False,1.0
13,27,False,0.1
26,25,False,0.2
18,29,False,0.7
27,17,False,0.2
2,15,False,0.5
7,24,False,0.1
11,25,False,0.3
22,19,False,0.1
16,31,False,0.6
25,4,False,0.1
21,18,False,0.1
17,25,False,0.1
26,9,False,0.1
5,13,False,0.1
19,14,False,0.5
11,11,False,0.1
23,14,False,0.4
21,29,False,0.2
7,19,False,0.2
27,14,False,0.3
1,30,False,0.2
23,10,False,0.2
24,9,False,0.1
28,13,False,0.1
26,31,False,0.8
26,11,False,0.3
13,25,False,0.1
21,26,False,0.2
23,20,False,0.1
30,13,False,0.3
29,9,False,0.1
13,30,False,0.1
5,30,False,0.1
27,5,False,0.2
23,3,False,0.1
3,10,False,0.1
7,15,False,0.1
25,9,False,0.2
22,31,False,0.2
30,7,False,0.2
3,11,False,0.2
27,31,False,0.2
29,22,False,0.1
26,29,False,0.3
17,26,False,0.1
15,25,False,0.1
7,23,False,0.2
17,6,False,0.2
24,25,False,0.1
23,18,False,0.3
17,20,False,0.2
13,31,False,0.2
27,19,False,0.2
20,21,False,0.1
27,30,False,0.3
27,16,False,0.1
27,25,False,0.2
29,5,False,0.1
2,27,False,0.3
2,11,False,0.1
20,31,False,0.2
19,26,False,0.2
1,27,False,0.3
27,28,False,0.1
31,15,False,0.1
11,3,False,0.1
30,3,False,0.1
3,28,False,0.2
18,25,False,0.1
19,20,False,0.2
1,7,False,0.1
17,19,False,0.1
31,8,False,0.1
10,11,False,0.1
23,19,False,0.1
14,19,False,0.1
22,23,False,0.3
7,13,False,0.1
29,11,False,0.1
29,23,False,0.1
23,30,False,0.3
1,29,False,0.1
3,14,False,0.1
19,2,False,0.1
24,29,False,0.1
9,29,False,0.1
6,31,False,0.1
22,14,False,0.1
23,31,False,0.2
1,15,False,0.1
27,7,False,0.1
17,28,False,0.3
26,21,False,0.2
19,22,False,0.1
2,21,False,0.1
22,29,False,0.2
22,9,False,0.1
25,28,False,0.2
27,11,False,0.2
19,3,False,0.1
15,29,False,0.2
16,25,False,0.1
18,19,False,0.1
25,30,False,0.2
30,19,False,0.1
27,23,False,0.3
16,15,False,0.1
30,14,False,0.1
18,7,False,0.1
16,30,False,0.1
31,9,False,0.1
14,31,False,0.1
23,15,False,0.2
20,15,False,0.1
21,14,False,0.1
26,13,False,0.1
30,12,False,0.1
23,27,False,0.2
23,25,False,0.1
7,10,False,0.1
30,15,False,0.2
28,11,False,0.1
12,27,False,0.1
11,6,False,0.1
30,21,False,0.3
11,7,False,0.1
29,20,False,0.3
15,11,False,0.1
3,26,False,0.2
2,19,False,0.1
20,23,False,0.1
15,13,False,0.1
26,27,False,0.2
19,8,False,0.1
28,9,False,0.1
14,27,False,0.1
7,29,False,0.1
25,6,False,0.1
23,6,False,0.1
6,13,False,0.1
18,21,False,0.1
31,20,False,0.2
6,11,False,0.2
22,27,False,0.2
23,1,False,0.1
6,7,False,0.1
31,30,False,0.1
27,20,False,0.2
22,25,False,0.1
20,19,False,0.1
20,13,False,0.1
16,27,False,0.1
0,31,False,0.1
21,21,False,0.1
30,27,False,0.1
19,18,False,0.1
21,6,False,0.1
23,22,False,0.1
17,18,False,0.1
31,1,False,0.1
