Time,138745
a,b,valid,Percentage_of_results
11,29,False,1.6
19,9,False,0.5
3,25,False,0.7
15,21,False,1.7
13,19,False,0.3
9,27,False,1.8
23,17,False,1.4
9,29,False,1.3
17,11,False,0.2
27,5,False,0.5
11,17,False,0.4
27,11,False,0.1
9,15,False,1.4
27,21,False,0.3
3,21,False,0.7
27,1,False,0.3
23,13,True,0.7
19,31,False,0.3
15,13,False,0.6
15,3,False,0.2
9,4,False,0.1
19,13,False,0.4
7,21,False,0.5
7,27,False,0.4
27,17,False,0.9
11,25,False,1.1
15,19,False,0.7
10,5,False,0.2
13,27,False,1.5
9,25,False,0.6
17,19,False,0.2
11,31,False,2.3
31,5,False,0.6
5,25,False,0.6
25,11,False,0.4
25,15,False,0.5
25,3,False,0.4
7,15,False,0.5
15,25,False,1.0
23,3,False,0.1
3,19,False,0.3
23,9,False,0.4
11,15,False,0.8
11,1,False,0.2
3,17,False,0.5
13,31,False,0.9
11,5,False,0.3
25,27,False,0.3
11,13,False,1.3
17,27,False,0.8
11,23,False,1.3
31,11,False,0.3
11,9,False,0.6
9,31,False,1.7
7,29,False,1.1
17,7,False,0.1
5,27,False,0.5
9,23,False,0.5
13,3,False,0.1
17,25,False,0.2
9,13,False,0.4
25,7,False,0.2
9,19,False,0.6
15,9,False,0.9
19,19,False,0.2
13,25,False,0.4
27,13,False,0.4
27,9,False,0.6
10,27,False,0.3
23,19,False,0.3
13,21,False,0.6
7,19,False,0.3
1,31,False,0.7
19,25,False,0.3
11,21,False,1.1
3,11,False,0.3
9,3,False,0.2
31,1,False,0.5
7,17,False,0.7
27,29,False,0.6
13,5,False,0.1
1,29,False,0.4
21,1,False,0.1
5,11,False,0.5
5,29,False,0.7
17,23,False,0.1
17,24,False,0.1
1,9,False,0.3
15,17,False,1.0
13,29,False,1.0
17,15,False,0.3
15,26,False,0.2
3,29,False,0.9
29,11,False,0.3
15,23,False,0.5
7,25,False,0.9
1,7,False,0.1
21,25,False,0.2
15,27,False,0.7
7,13,False,0.3
13,20,False,0.1
3,27,False,1.0
29,13,False,0.4
15,11,False,0.5
27,19,False,0.7
3,13,False,0.2
7,31,False,0.4
15,16,False,0.1
29,21,False,0.1
25,29,False,0.2
27,23,False,0.1
5,31,False,0.9
31,21,False,0.5
1,25,False,0.3
19,21,False,0.3
17,31,False,0.3
31,9,False,0.5
9,30,False,0.2
11,7,False,0.6
15,29,False,0.6
13,23,True,0.4
1,30,False,0.1
1,27,False,1.0
1,23,False,0.1
15,14,False,0.1
15,15,False,0.8
11,27,False,0.7
5,13,False,0.1
19,27,False,0.2
9,11,False,0.5
25,13,False,0.4
27,31,False,0.1
15,1,False,0.1
25,21,False,0.2
1,15,False,0.4
6,13,False,0.1
22,21,False,0.1
7,26,False,0.3
15,18,False,0.1
29,23,False,0.1
11,19,False,0.9
29,3,False,0.4
6,27,False,0.2
25,19,False,0.1
31,25,False,0.4
2,13,False,0.1
19,15,False,0.3
27,6,False,0.1
29,7,False,0.1
11,3,False,0.2
10,11,False,0.1
18,21,False,0.1
10,29,False,0.1
5,9,False,0.2
14,5,False,0.1
15,7,False,0.3
5,7,False,0.1
23,5,False,0.2
14,15,False,0.1
15,31,False,0.5
14,11,False,0.1
7,30,False,0.1
29,17,False,0.3
21,23,False,0.2
23,21,False,0.1
13,11,False,0.6
7,16,False,0.1
15,20,False,0.1
10,13,False,0.2
3,31,False,0.5
13,26,False,0.2
23,23,False,0.1
13,17,False,0.2
11,18,False,0.1
31,10,False,0.1
30,5,False,0.1
23,7,False,0.1
30,13,False,0.1
13,7,False,0.3
19,29,False,0.3
7,11,False,0.2
21,11,False,0.3
11,11,False,0.2
15,6,False,0.1
21,29,False,0.3
27,30,False,0.1
9,9,False,0.2
7,14,False,0.2
14,17,False,0.1
27,22,False,0.1
11,28,False,0.2
11,30,False,0.1
13,13,False,0.7
27,27,False,0.4
29,15,False,0.2
26,5,False,0.1
11,22,False,0.1
19,3,False,0.1
29,9,False,0.2
29,19,False,0.2
25,26,False,0.1
17,14,False,0.1
9,22,False,0.1
21,24,False,0.1
15,10,False,0.2
19,18,False,0.1
12,23,False,0.2
2,27,False,0.1
7,5,False,0.2
25,18,False,0.1
7,24,False,0.1
19,17,False,0.4
27,8,False,0.1
5,4,False,0.1
26,7,False,0.1
5,26,False,0.1
5,21,False,0.2
15,5,False,0.1
19,5,False,0.1
21,3,False,0.1
1,20,False,0.1
27,20,False,0.1
5,23,False,0.1
28,3,False,0.1
24,9,False,0.1
27,12,False,0.1
21,9,False,0.2
10,31,False,0.2
27,25,False,0.1
14,23,False,0.1
27,15,False,0.1
31,13,False,0.3
9,21,False,0.2
14,29,False,0.1
9,7,False,0.3
11,10,False,0.1
5,30,False,0.1
14,19,False,0.3
10,23,False,0.3
10,19,False,0.1
13,15,False,0.1
31,17,False,0.3
21,27,False,0.1
15,8,False,0.1
10,7,False,0.1
17,21,False,0.2
27,26,False,0.1
14,13,False,0.1
5,19,False,0.1
7,23,False,0.1
14,31,False,0.2
13,6,False,0.1
25,23,False,0.3
10,15,False,0.1
13,18,False,0.1
21,19,False,0.1
13,9,False,0.2
31,15,False,0.4
31,3,False,0.1
25,31,False,0.1
26,19,False,0.1
1,21,False,0.1
19,23,False,0.2
17,17,False,0.1
1,11,False,0.2
22,27,False,0.2
11,6,False,0.1
22,29,False,0.1
13,14,False,0.1
26,13,False,0.1
21,12,False,0.1
10,17,False,0.1
25,4,False,0.1
21,15,False,0.1
12,31,False,0.1
13,30,False,0.1
30,1,False,0.1
18,27,False,0.1
14,9,False,0.2
9,26,False,0.2
30,7,False,0.1
29,29,False,0.1
26,17,False,0.1
23,22,False,0.1
19,11,False,0.1
15,24,False,0.1
17,29,False,0.1
13,12,False,0.1
23,11,False,0.1
13,28,False,0.1
20,21,False,0.1
1,26,False,0.1
3,22,False,0.1
25,25,False,0.1
7,7,False,0.1
1,13,False,0.1
29,12,False,0.1
13,1,False,0.1
23,1,False,0.1
27,24,False,0.1
19,26,False,0.1
5,18,False,0.1
29,22,False,0.1
5,17,False,0.1
30,23,False,0.1
8,11,False,0.1
8,31,False,0.1
31,23,False,0.1
21,13,False,0.1
27,7,False,0.1
23,18,False,0.1
15,30,False,0.1
31,0,False,0.1
14,25,False,0.1
31,27,False,0.1
23,25,False,0.1
1,28,False,0.1
