Time,249994
a,b,valid,Percentage_of_results
13,23,True,5.9
23,13,True,0.4
15,21,False,1.0
13,13,False,0.4
31,5,False,3.7
15,5,False,1.0
29,15,False,0.7
11,29,False,0.5
13,21,False,2.1
13,31,False,3.5
9,31,False,1.5
13,15,False,0.6
23,9,False,0.6
13,7,False,2.2
13,19,False,1.4
23,5,False,0.4
14,23,False,0.3
29,7,False,2.3
9,23,False,3.3
7,29,False,0.7
29,5,False,2.4
31,21,False,1.5
9,25,False,0.1
17,23,False,0.5
31,3,False,0.8
13,5,False,0.7
29,3,False,0.8
25,19,False,0.4
21,3,False,0.1
29,23,False,2.1
17,19,False,0.2
21,27,False,0.5
31,13,False,0.9
27,13,False,0.3
15,19,False,0.8
29,13,False,0.6
31,17,False,0.6
29,11,False,0.1
19,13,False,0.1
13,29,False,0.9
21,29,False,0.7
5,31,False,0.9
5,29,False,1.0
15,9,False,0.2
21,15,False,0.6
21,23,False,0.7
29,21,False,2.9
11,17,False,0.1
31,1,False,1.6
9,19,False,0.1
5,23,False,0.7
17,24,False,0.1
15,1,False,0.4
15,3,False,0.5
25,7,False,0.7
25,17,False,0.2
9,7,False,0.4
21,19,False,0.3
5,21,False,0.3
31,7,False,0.5
11,31,False,0.2
31,9,False,0.3
27,21,False,1.2
30,7,False,0.1
25,23,False,1.2
11,5,False,0.1
19,5,False,0.2
23,29,False,0.2
13,18,False,0.1
17,7,False,0.1
21,13,False,0.2
11,21,False,0.5
13,3,False,0.3
21,21,False,0.5
17,21,False,0.3
27,5,False,1.2
17,5,False,0.1
5,15,False,0.5
25,9,False,0.1
13,17,False,0.3
21,5,False,0.2
11,1,False,0.2
23,1,False,0.3
5,9,False,0.2
14,29,False,0.1
7,1,False,0.1
21,17,False,0.4
15,7,False,0.3
11,23,False,0.7
23,15,False,0.1
17,29,False,0.6
31,11,False,0.3
29,17,False,0.5
7,13,False,0.1
19,14,False,0.1
5,11,False,0.2
5,25,False,0.3
11,13,False,0.1
29,1,False,0.7
3,21,False,0.2
7,31,False,0.3
15,29,False,0.5
23,19,False,0.1
12,23,False,0.6
21,25,False,0.5
25,5,False,0.8
5,27,False,0.4
30,5,False,0.3
9,21,False,0.8
13,9,False,0.3
15,17,False,0.3
9,17,False,0.1
25,21,False,1.4
9,29,False,0.1
13,27,False,1.0
31,4,False,0.1
17,31,False,0.4
1,29,False,0.2
7,21,False,0.2
12,31,False,0.3
27,17,False,0.5
5,19,False,0.2
21,7,False,0.1
27,1,False,0.2
23,7,False,0.2
21,9,False,0.2
23,23,False,0.1
25,3,False,0.1
30,1,False,0.4
15,23,False,0.3
31,23,False,0.4
15,25,False,0.1
7,27,False,0.1
15,13,False,0.2
29,31,False,0.4
1,23,False,0.1
19,25,False,0.1
25,13,False,0.1
25,20,False,0.1
29,6,False,0.1
25,12,False,0.1
14,15,False,0.1
9,15,False,0.1
1,31,False,0.3
14,11,False,0.2
22,11,False,0.1
14,13,False,0.1
21,31,False,0.8
19,21,False,0.2
4,27,False,0.2
14,31,False,0.3
21,1,False,0.1
31,29,False,0.1
19,12,False,0.1
15,15,False,0.3
11,12,False,0.1
9,5,False,0.2
13,25,False,0.2
5,28,False,0.2
10,7,False,0.1
5,17,False,0.1
21,26,False,0.1
14,21,False,0.2
27,12,False,0.1
28,21,False,0.2
29,29,False,0.5
13,11,False,0.1
24,9,False,0.1
4,29,False,0.2
9,3,False,0.2
4,23,False,0.1
25,2,False,0.1
23,17,False,0.1
13,20,False,0.1
19,15,False,0.1
25,29,False,0.5
27,3,False,0.1
27,7,False,0.1
29,19,False,0.2
6,9,False,0.1
7,15,False,0.1
28,23,False,0.1
20,15,False,0.1
28,5,False,0.3
30,3,False,0.1
5,13,False,0.1
13,28,False,0.1
12,27,False,0.2
28,9,False,0.1
13,6,False,0.1
13,2,False,0.1
25,27,False,0.1
26,15,False,0.1
23,10,False,0.1
27,11,False,0.1
23,3,False,0.1
29,20,False,0.1
27,4,False,0.1
29,27,False,0.2
29,4,False,0.1
1,6,False,0.1
22,29,False,0.1
9,22,False,0.1
27,20,False,0.1
16,31,False,0.1
12,5,False,0.1
17,1,False,0.1
13,14,False,0.1
7,3,False,0.1
23,4,False,0.1
5,30,False,0.1
20,31,False,0.1
0,31,False,0.1
24,13,False,0.1
31,12,False,0.1
6,27,False,0.1
26,13,False,0.1
23,25,False,0.1
15,8,False,0.1
30,21,False,0.1
15,10,False,0.1
24,21,False,0.1
31,8,False,0.1
27,22,False,0.1
1,27,False,0.1
25,22,False,0.2
14,17,False,0.1
27,29,False,0.1
11,19,False,0.1
8,23,False,0.1
29,16,False,0.1
3,23,False,0.1
25,31,False,0.2
17,28,False,0.1
22,21,False,0.1
27,15,False,0.1
17,25,False,0.1
19,29,False,0.1
15,22,False,0.1
15,0,False,0.1
25,1,False,0.1
23,14,False,0.1
13,30,False,0.1
