Time,250061
a,b,valid,Percentage_of_results
27,9,False,0.6
25,11,False,0.4
9,15,False,0.3
25,27,False,1.2
59,9,False,1.8
31,43,False,0.5
27,27,False,1.3
17,59,False,0.4
63,1,False,0.7
59,1,False,0.5
25,63,False,0.7
57,11,False,2.6
27,57,False,0.4
57,27,False,2.6
59,11,False,8.0
17,31,False,0.2
25,45,False,0.1
19,27,False,0.1
27,59,False,1.5
53,3,False,0.1
27,47,False,1.9
25,43,False,0.5
29,27,False,0.3
57,9,False,0.3
49,27,False,1.0
11,29,False,0.2
63,6,False,0.1
27,41,False,0.8
19,41,False,0.2
59,15,False,2.6
27,43,False,1.7
25,25,False,0.4
17,63,False,1.4
45,31,False,0.2
1,31,False,0.1
29,31,False,0.2
17,47,False,0.2
3,61,False,0.1
29,42,False,0.1
27,11,False,0.9
25,26,False,0.2
27,5,False,0.1
21,63,False,0.3
47,3,False,0.1
19,43,False,0.5
59,17,False,0.3
57,10,False,0.4
51,11,False,0.5
59,3,False,1.3
27,25,False,0.5
29,47,False,0.2
25,31,False,0.5
31,27,False,0.2
55,26,False,0.1
57,19,False,0.2
25,59,False,1.2
27,37,False,0.1
31,45,False,0.1
51,10,False,0.1
41,2,False,0.1
27,15,False,0.7
35,11,False,0.1
19,13,False,0.1
27,31,False,0.9
31,19,False,0.4
17,15,False,0.2
11,31,False,0.4
51,15,False,0.9
31,25,False,0.1
30,39,False,0.1
27,33,False,0.1
29,7,False,0.1
59,33,False,0.1
29,23,False,0.2
57,15,False,2.3
61,17,False,0.3
23,21,False,0.1
17,29,False,0.1
19,39,False,0.1
11,59,False,0.1
43,29,False,0.1
29,15,False,0.1
59,31,False,0.6
59,27,False,2.1
49,7,False,0.1
47,9,False,0.2
3,31,False,0.2
49,15,False,0.3
9,27,False,0.2
63,35,False,0.2
43,9,False,0.1
57,16,False,0.1
43,11,False,0.9
25,57,False,0.2
63,27,False,0.7
61,3,False,0.1
17,43,False,0.1
15,21,False,0.1
25,29,False,0.3
27,63,False,0.9
19,63,False,1.3
59,41,False,0.7
19,31,False,0.7
43,15,False,0.5
25,47,False,0.4
53,27,False,0.1
19,47,False,0.6
