n59989,clocal+knownBit,circuit8,gap0.1,graph9
Time,
a,b,valid,frequency
253,237,False,2
203,255,False,9
181,241,False,3
255,175,False,2
255,187,False,6
237,255,False,1
255,235,False,4
223,251,False,5
243,255,False,8
219,255,False,6
239,251,True,1
253,221,False,2
235,255,False,4
255,155,False,1
215,243,False,5
233,253,False,6
187,239,False,3
235,191,False,6
237,245,False,2
249,207,False,1
171,255,False,5
155,255,False,5
241,253,False,2
207,251,False,1
199,219,False,1
203,235,False,2
203,215,False,1
177,229,False,1
251,191,False,3
255,243,False,1
191,251,False,1
251,239,True,2
239,247,False,3
247,247,False,2
245,253,False,4
255,211,False,1
253,249,False,3
191,207,False,2
249,253,False,3
235,247,False,3
231,223,False,4
223,235,False,2
247,243,False,1
243,239,False,4
247,211,False,3
189,249,False,2
249,243,False,3
245,247,False,4
191,219,False,1
251,233,False,2
207,253,False,5
219,207,False,1
245,243,False,1
237,249,False,1
243,243,False,3
245,203,False,2
235,249,False,1
255,203,False,1
249,173,False,1
225,253,False,2
227,247,False,2
233,241,False,3
193,247,False,2
247,193,False,1
193,205,False,1
255,255,False,4
191,255,False,5
247,255,False,5
251,255,False,2
223,255,False,5
245,255,False,3
251,247,False,4
255,231,False,1
255,219,False,2
253,247,False,1
239,253,False,4
255,237,False,1
247,239,False,4
253,219,False,3
255,181,False,3
251,237,False,1
251,219,False,1
235,239,False,3
251,223,False,1
255,171,False,1
255,185,False,2
247,183,False,1
243,251,False,2
249,247,False,1
247,231,False,2
199,239,False,2
255,173,False,2
251,175,False,2
187,223,False,3
235,251,False,3
187,255,False,7
245,237,False,5
239,221,False,2
237,251,False,2
253,175,False,1
247,159,False,1
185,253,False,2
237,231,False,2
159,219,False,2
249,237,False,2
207,223,False,2
253,217,False,1
233,239,False,1
235,235,False,1
159,235,False,2
227,255,False,6
235,253,False,1
251,213,False,3
175,247,False,3
183,235,False,5
175,239,False,1
219,235,False,2
253,173,False,2
191,243,False,3
231,243,False,1
207,215,False,2
247,143,False,1
247,181,False,1
223,139,False,1
243,247,False,2
191,231,False,2
167,255,False,6
243,235,False,2
245,173,False,2
233,237,False,2
151,255,False,2
253,185,False,1
251,173,False,2
205,253,False,2
143,247,False,1
157,249,False,2
201,251,False,4
239,249,False,2
189,227,False,1
231,189,False,1
255,163,False,2
189,185,False,1
189,217,False,2
185,237,False,1
229,215,False,1
215,203,False,1
243,231,False,1
221,217,False,1
237,219,False,2
211,187,False,2
247,147,False,1
173,245,False,4
177,255,False,3
187,231,False,1
245,227,False,2
241,245,False,2
219,143,False,3
247,217,False,3
227,175,False,1
247,135,False,1
189,233,False,1
151,187,False,3
185,239,False,2
229,187,False,2
253,209,False,2
179,245,False,2
